,I,Q
409,22.431687203246476,-10.262113011658128
410,22.436721015623625,-10.250002184635358
411,22.441754828000775,-10.237891357612588
412,22.4392379218122,-10.243946771123973
413,22.423084661024955,-10.265652896995029
414,22.42056775483638,-10.271708310506414
415,22.431687203246476,-10.262113011658128
416,22.44280665165658,-10.252517712809844
417,22.436721015623625,-10.250002184635358
418,22.43420410943505,-10.256057598146743
419,22.441341569123807,-10.273199481518484
420,22.43777283927943,-10.264628539832614
421,22.41846410752478,-10.242455600111905
422,22.41237847149183,-10.239940071937419
423,22.42560156721353,-10.259597483483644
424,22.441341569123807,-10.273199481518484
425,22.441341569123807,-10.273199481518484
426,22.43273902690228,-10.276739366855384
427,22.429170297057905,-10.268168425169513
428,22.416999024992005,-10.263137368820544
429,22.40839648277048,-10.266677254157445
430,22.41343029514763,-10.254566427134675
431,22.42560156721353,-10.259597483483644
432,22.43777283927943,-10.264628539832614
433,22.436721015623625,-10.250002184635358
434,22.441754828000775,-10.237891357612588
435,22.445323557845153,-10.246462299298457
436,22.441341569123807,-10.273199481518484
437,22.43273902690228,-10.276739366855384
438,22.428118473402105,-10.253542069972259
439,22.42454974355773,-10.24497112828639
440,22.422032837369155,-10.251026541797774
441,22.428118473402105,-10.253542069972259
442,22.440289745468004,-10.25857312632123
443,22.441341569123807,-10.273199481518484
444,22.43882466293523,-10.279254895029869
445,22.43777283927943,-10.264628539832614
446,22.42454974355773,-10.24497112828639
447,22.409861565303256,-10.245995485448804
448,22.428118473402105,-10.253542069972259
449,22.446375381500953,-10.261088654495714
450,22.44385847531238,-10.267144068007099
451,22.440289745468004,-10.25857312632123
452,22.436721015623625,-10.250002184635358
453,22.427066649746305,-10.238915714775004
454,22.42454974355773,-10.24497112828639
455,22.431687203246476,-10.262113011658128
456,22.429170297057905,-10.268168425169513
457,22.42454974355773,-10.24497112828639
458,22.41846410752478,-10.242455600111905
459,22.41951593118058,-10.25708195530916
460,22.42560156721353,-10.259597483483644
461,22.431687203246476,-10.262113011658128
462,22.429170297057905,-10.268168425169513
463,22.426653390869326,-10.274223838680898
464,22.42056775483638,-10.271708310506414
465,22.416999024992005,-10.263137368820544
466,22.416999024992005,-10.263137368820544
467,22.42056775483638,-10.271708310506414
468,22.42056775483638,-10.271708310506414
469,22.431687203246476,-10.262113011658128
470,22.457494829911052,-10.251493355647428
471,22.467149195788377,-10.262579825507785
472,22.447427205156757,-10.27571500969297
473,22.441341569123807,-10.273199481518484
474,22.44385847531238,-10.267144068007099
475,22.435255933090858,-10.270683953344
476,22.41553394245923,-10.283819137529186
477,22.418050848647805,-10.277763724017799
478,22.43777283927943,-10.264628539832614
479,22.43777283927943,-10.264628539832614
480,22.426653390869326,-10.274223838680898
481,22.43273902690228,-10.276739366855384
482,22.43420410943505,-10.256057598146743
483,22.41846410752478,-10.242455600111905
484,22.415947201336206,-10.24851101362329
485,22.436721015623625,-10.250002184635358
486,22.448892287689528,-10.255033240984329
487,22.44385847531238,-10.267144068007099
488,22.43882466293523,-10.279254895029869
489,22.426653390869326,-10.274223838680898
490,22.41343029514763,-10.254566427134675
491,22.422032837369155,-10.251026541797774
492,22.43063537959068,-10.247486656460874
493,22.42560156721353,-10.259597483483644
494,22.426653390869326,-10.274223838680898
495,22.43273902690228,-10.276739366855384
