frq,I,Q,Mdiv,Ref,dac,Kdiv,I_offset,Q_offset,Z_real,Z_imag,Z_mag,Z_angle
131328.0,268.0,-17523.0,1082130432,32768,128,1,175.10884353741497,-18811.190476190477,52.94684214649411,-1712.8635523762482,1713.6816848972467,-88.22947664285545
131328.0,-1009.0,-16184.0,1082130432,32768,128,1,-1101.891156462585,-17472.190476190477,7.933168794306653,-1451.2449159159626,1451.2665989193881,-89.68679817055107
131328.0,-723.0,-16075.0,1082130432,32768,128,1,-815.8911564625851,-17363.190476190477,16.987817163094522,-1473.0268205419718,1473.1247740663237,-89.33926044980113
131328.0,-796.0,-16021.0,1082130432,32768,128,1,-888.8911564625851,-17309.190476190477,14.471209307445498,-1460.1009261787267,1460.172637233966,-89.43215427390312
131328.0,-445.0,-15621.0,1082130432,32768,128,1,-537.8911564625851,-16909.190476190477,24.91522874309518,-1462.8655649825816,1463.0777251517188,-89.02424428025449
131328.0,-613.0,-16222.0,1082130432,32768,128,1,-705.8911564625851,-17510.190476190477,20.94476495684546,-1498.4126937598535,1498.559069239434,-89.19917357040286
131328.0,2.0,-16262.0,1082130432,32768,128,1,-90.89115646258503,-17550.190476190477,41.10442055116373,-1569.9538010320846,1570.4918053794286,-88.50022854231031
131328.0,-1295.0,-16819.0,1082130432,32768,128,1,-1387.891156462585,-18107.190476190477,0.19932001988230752,-1476.8173239517896,1476.8173374024952,-89.99226702202287
131328.0,335.0,-17708.0,1082130432,32768,128,1,242.10884353741497,-18996.190476190477,55.596694733562586,-1736.9201818474983,1737.8097452179406,-88.1666579928769
131328.0,-649.0,-17548.0,1082130432,32768,128,1,-741.8911564625851,-18836.190476190477,23.100187301552793,-1613.8117980150919,1613.9771181977985,-89.17992119244748
131328.0,-1117.0,-17305.0,1082130432,32768,128,1,-1209.891156462585,-18593.190476190477,7.225434989842043,-1540.2344886153912,1540.2514362373138,-89.73122021592185
131328.0,518.0,-16732.0,1082130432,32768,128,1,425.10884353741494,-18020.190476190477,59.114772963635815,-1669.269922806987,1670.3163267987852,-87.97180066343435
131328.0,-1221.0,-16369.0,1082130432,32768,128,1,-1313.891156462585,-17657.190476190477,1.4829874587948808,-1444.4799758570173,1444.480737117561,-89.94117682901337
131328.0,-776.0,-17974.0,1082130432,32768,128,1,-868.8911564625851,-19262.190476190477,20.027574963165254,-1638.1334995656716,1638.255922058022,-89.29954527386872
131328.0,-920.0,-17553.0,1082130432,32768,128,1,-1012.8911564625851,-18841.190476190477,14.273641380528574,-1584.3241371398312,1584.388433548456,-89.48381946311144
131328.0,1092.0,-17734.0,1082130432,32768,128,1,999.1088435374149,-19022.190476190477,80.35275444994758,-1822.8878718778974,1824.6579840033648,-87.47604040349502
131328.0,-773.0,-17597.0,1082130432,32768,128,1,-865.8911564625851,-18885.190476190477,19.178768046801093,-1604.5246559771404,1604.6392731023236,-89.31518027265722
131328.0,-202.0,-16279.0,1082130432,32768,128,1,-294.89115646258506,-17567.190476190477,34.493319746058,-1548.9480622316908,1549.3320782190026,-88.7242987027163
131328.0,-1013.0,-17712.0,1082130432,32768,128,1,-1105.891156462585,-19000.190476190477,11.639549848991301,-1588.3646070807774,1588.4072538702283,-89.58014353770098
131328.0,257.0,-16447.0,1082130432,32768,128,1,164.10884353741497,-17735.190476190477,49.886195638035375,-1614.779086674219,1615.5494827691477,-88.23049500028218
131328.0,-551.0,-17384.0,1082130432,32768,128,1,-643.8911564625851,-18672.190476190477,25.8848067490736,-1609.873549899112,1610.0816345406856,-89.0788329967034
131328.0,-646.0,-15791.0,1082130432,32768,128,1,-738.8911564625851,-17079.190476190477,18.786164719368,-1455.9654040970279,1456.086596982571,-89.26075975315854
131328.0,78.0,-17685.0,1082130432,32768,128,1,-14.89115646258503,-18973.190476190477,47.15647261546513,-1706.4583611367725,1707.1098005702893,-88.41708448398461
131328.0,-1267.0,-16144.0,1082130432,32768,128,1,-1359.891156462585,-17432.190476190477,-0.5823573721938686,-1419.1421610533362,1419.1422805410464,-90.02351182188637
131328.0,-56.0,-17526.0,1082130432,32768,128,1,-148.89115646258503,-18814.190476190477,42.38659389458047,-1677.3408435852373,1677.8763151380438,-88.55243721011473
131328.0,-863.0,-17085.0,1082130432,32768,128,1,-955.8911564625851,-18373.190476190477,14.957628000529173,-1548.4882824767421,1548.560522421766,-89.44656842905934
131328.0,-1243.0,-16517.0,1082130432,32768,128,1,-1335.891156462585,-17805.190476190477,1.1370538849117722,-1455.3736283355129,1455.3740725140092,-89.95523597915992
131328.0,252.0,-16996.0,1082130432,32768,128,1,159.10884353741497,-18284.190476190477,51.101665781621705,-1663.6516672979956,1664.436316098954,-88.24062361190651
131328.0,455.0,-17759.0,1082130432,32768,128,1,362.10884353741494,-19047.190476190477,59.63875013662801,-1754.7681586223134,1755.7813277947237,-88.05345572233934
131328.0,-932.0,-16266.0,1082130432,32768,128,1,-1024.891156462585,-17554.190476190477,10.65055180977604,-1467.13345847146,1467.1721164267947,-89.58407263810672
131328.0,-1281.0,-16403.0,1082130432,32768,128,1,-1373.891156462585,-17691.190476190477,-0.38863420497239076,-1440.912606487441,1440.9126588974698,-90.01545346961304
131328.0,-996.0,-17622.0,1082130432,32768,128,1,-1088.891156462585,-18910.190476190477,11.96803987666513,-1582.1401749276524,1582.1854401739993,-89.56659649624486
131328.0,-404.0,-18362.0,1082130432,32768,128,1,-496.89115646258506,-19650.190476190477,33.13523155438705,-1714.159483234815,1714.479710446878,-88.89259282658055
131328.0,649.0,-16881.0,1082130432,32768,128,1,556.1088435374149,-18169.190476190477,63.761691598947976,-1697.1557535285542,1698.3530860956546,-87.84842468236842
131328.0,-1002.0,-17539.0,1082130432,32768,128,1,-1094.891156462585,-18827.190476190477,11.563925077297888,-1574.0050870135415,1574.0475654527406,-89.57906604838807
131328.0,-231.0,-16467.0,1082130432,32768,128,1,-323.89115646258506,-17755.190476190477,34.01951094267626,-1562.6695020978957,1563.039762741711,-88.75286069541397
131328.0,656.0,-17542.0,1082130432,32768,128,1,563.1088435374149,-18830.190476190477,65.64979594564971,-1757.437040619832,1758.6628009514213,-87.8606868996077
131328.0,-786.0,-16312.0,1082130432,32768,128,1,-878.8911564625851,-17600.190476190477,15.528083918696652,-1487.4035601541595,1487.4846124076225,-89.40186955546045
131328.0,-856.0,-17585.0,1082130432,32768,128,1,-948.8911564625851,-18873.190476190477,16.441457186218496,-1594.2751886962412,1594.3599652546604,-89.40914045546988
131328.0,-1073.0,-16388.0,1082130432,32768,128,1,-1165.891156462585,-17676.190476190477,6.357955087988962,-1462.5402860101105,1462.5541055959047,-89.75092535800769
131328.0,-1290.0,-17189.0,1082130432,32768,128,1,-1382.891156462585,-18477.190476190477,1.2914826276649407,-1510.6797496706513,1510.6803017158722,-89.95101775484257
131328.0,-389.0,-16989.0,1082130432,32768,128,1,-481.89115646258506,-18277.190476190477,30.176842205102595,-1592.209197008624,1592.4951393471563,-88.91421383547998
131328.0,-436.0,-16250.0,1082130432,32768,128,1,-528.8911564625851,-17538.190476190477,26.7882134808464,-1520.4869244923343,1520.722885976815,-88.9906570244899
131328.0,-817.0,-17600.0,1082130432,32768,128,1,-909.8911564625851,-18888.190476190477,17.751170326509207,-1599.9339882917016,1600.0324593391695,-89.36433289199155
131328.0,-1308.0,-16340.0,1082130432,32768,128,1,-1400.891156462585,-17628.190476190477,-1.4274772773153046,-1432.2581596980865,1432.2588710540865,-90.05710450710727
131328.0,-1016.0,-16466.0,1082130432,32768,128,1,-1108.891156462585,-17754.190476190477,8.41296181924902,-1475.8592882165321,1475.8832665700838,-89.67339570354471
131328.0,-969.0,-15995.0,1082130432,32768,128,1,-1061.891156462585,-17283.190476190477,8.763249271300168,-1438.6486361685213,1438.675325737999,-89.6509981828488
131328.0,-332.0,-17609.0,1082130432,32768,128,1,-424.89115646258506,-18897.190476190477,33.592824944242935,-1654.3229472430214,1654.6639814967182,-88.83670681448929
131328.0,-727.0,-17522.0,1082130432,32768,128,1,-819.8911564625851,-18810.190476190477,20.490805124350562,-1602.8543076657054,1602.98527900201,-89.26757366794165
131328.0,-958.0,-15923.0,1082130432,32768,128,1,-1050.891156462585,-17211.190476190477,8.94123810993132,-1433.3818643500413,1433.40975118301,-89.6426014758587
131328.0,522.0,-16914.0,1082130432,32768,128,1,429.10884353741494,-18202.190476190477,59.702246103555,-1686.0967613983323,1687.1534153679547,-87.9720865954273
131328.0,-1304.0,-16076.0,1082130432,32768,128,1,-1396.891156462585,-17364.190476190477,-1.9599216641758304,-1408.9328624582927,1408.9342256499583,-90.07970228397159
131328.0,717.0,-16913.0,1082130432,32768,128,1,624.1088435374149,-18201.190476190477,66.05997384080393,-1707.5486913864725,1708.82604544743,-87.78450177644226
131328.0,909.0,-17547.0,1082130432,32768,128,1,816.1088435374149,-18835.190476190477,73.9143531623748,-1785.836485242143,1787.3654588878635,-87.62992595812143
131328.0,15.0,-17983.0,1082130432,32768,128,1,-77.89115646258503,-19271.190476190477,45.84991194759991,-1726.3267605823671,1726.9355224583262,-88.47862578715956
131328.0,-532.0,-17518.0,1082130432,32768,128,1,-624.8911564625851,-18806.190476190477,26.840999784065097,-1624.0361560226945,1624.257946059793,-89.05313930504114
131328.0,-965.0,-16821.0,1082130432,32768,128,1,-1057.891156462585,-18109.190476190477,10.96782305526898,-1513.4529982469817,1513.4927390130915,-89.58479122128401
131328.0,195.0,-17732.0,1082130432,32768,128,1,102.10884353741497,-19020.190476190477,51.090634088026846,-1723.6148143439214,1724.371851172869,-88.30216077888643
131328.0,1510.0,-17462.0,1082130432,32768,128,1,1417.108843537415,-18750.190476190477,93.30349799951227,-1844.5775891611304,1846.9358476066334,-87.10429946984391
131328.0,744.0,-17428.0,1082130432,32768,128,1,651.1088435374149,-18716.190476190477,68.23380059499534,-1756.895437269268,1758.2199603693532,-87.77588077859367
131328.0,-68.0,-18393.0,1082130432,32768,128,1,-160.89115646258503,-19681.190476190477,44.17225399352188,-1754.0687760833973,1754.6248770758882,-88.55744030129259
131328.0,-1109.0,-16886.0,1082130432,32768,128,1,-1201.891156462585,-18174.190476190477,6.4342480332039145,-1503.3968600676292,1503.41062867367,-89.7547866331208
131328.0,1176.0,-17841.0,1082130432,32768,128,1,1083.108843537415,-19129.190476190477,83.36122937482745,-1841.8003957206272,1843.6859255956645,-87.40851983842067
131328.0,-1184.0,-16253.0,1082130432,32768,128,1,-1276.891156462585,-17541.190476190477,2.3985229953340976,-1438.1242677414566,1438.1262678845205,-89.90444141694863
131328.0,-166.0,-17689.0,1082130432,32768,128,1,-258.89115646258506,-18977.190476190477,39.208064112716784,-1679.8634055863085,1680.320902006369,-88.66295747738137
131328.0,-258.0,-17761.0,1082130432,32768,128,1,-350.89115646258506,-19049.190476190477,36.388129941723626,-1676.1819797992482,1676.5769070950437,-88.75636484139885
131328.0,-587.0,-16544.0,1082130432,32768,128,1,-679.8911564625851,-17832.190476190477,22.60134711394943,-1530.273716463214,1530.440612434701,-89.15383265137257
131328.0,142.0,-16468.0,1082130432,32768,128,1,49.10884353741497,-17756.190476190477,46.1880171410029,-1603.9654269239168,1604.630307483515,-88.35055837810805
131328.0,-934.0,-16761.0,1082130432,32768,128,1,-1026.891156462585,-18049.190476190477,11.828276384867827,-1511.4759844606472,1511.5222657055103,-89.55163264997312
131328.0,-773.0,-15862.0,1082130432,32768,128,1,-865.8911564625851,-17150.190476190477,14.82213820607733,-1448.3274459613874,1448.4032886271818,-89.41365723721147
131328.0,341.0,-17659.0,1082130432,32768,128,1,248.10884353741497,-18947.190476190477,55.66935412141654,-1733.1716779909582,1734.0654954119493,-88.16029602891354
131328.0,-1410.0,-16680.0,1082130432,32768,128,1,-1502.891156462585,-17968.190476190477,-3.9006226123177754,-1451.5993105400928,1451.6045512525911,-90.1539603068344
131328.0,-590.0,-17738.0,1082130432,32768,128,1,-682.8911564625851,-19026.190476190477,25.501662145513198,-1637.4347909352439,1637.6333623059008,-89.107738823114
131328.0,930.0,-16803.0,1082130432,32768,128,1,837.1088435374149,-18091.190476190477,72.73109872371704,-1721.1761437995735,1722.7121438900722,-87.58031313333035
131328.0,-372.0,-16143.0,1082130432,32768,128,1,-464.89115646258506,-17431.190476190477,28.60699669410947,-1517.9241938054072,1518.1937354631825,-88.92032410366765
131328.0,493.0,-16623.0,1082130432,32768,128,1,400.10884353741494,-17911.190476190477,58.02565592051523,-1656.6951674907357,1657.7110287176602,-87.99403851614073
131328.0,-842.0,-16103.0,1082130432,32768,128,1,-934.8911564625851,-17391.190476190477,13.17674941080961,-1462.401464962848,1462.4608273217164,-89.48375892881378
131328.0,-465.0,-16597.0,1082130432,32768,128,1,-557.8911564625851,-17885.190476190477,26.71365778678747,-1548.5226908095506,1548.753093125047,-89.01168510498292
131328.0,-96.0,-16542.0,1082130432,32768,128,1,-188.89115646258503,-17830.190476190477,38.61108010163942,-1584.3352055525756,1584.8056218539664,-88.60394813432839
131328.0,-1661.0,-16500.0,1082130432,32768,128,1,-1753.891156462585,-17788.190476190477,-12.539376133799415,-1407.6660472513852,1407.721896021428,-90.5103727046363
131328.0,-952.0,-16478.0,1082130432,32768,128,1,-1044.891156462585,-17766.190476190477,10.530557108042998,-1484.0097955652677,1484.0471575952947,-89.59343506134783
131328.0,-658.0,-16391.0,1082130432,32768,128,1,-750.8911564625851,-17679.190476190477,19.90138091774846,-1508.656071422735,1508.7873298789043,-89.24422867437634
131328.0,-962.0,-17242.0,1082130432,32768,128,1,-1054.891156462585,-18530.190476190477,12.122814763053263,-1551.6858685446587,1551.7332236176974,-89.55237590009567
131328.0,-1091.0,-16398.0,1082130432,32768,128,1,-1183.891156462585,-17686.190476190477,5.795966383689816,-1461.4520697571609,1461.4635628108592,-89.77277210944555
131328.0,-1021.0,-16220.0,1082130432,32768,128,1,-1113.891156462585,-17508.190476190477,7.632166416221295,-1453.160236585252,1453.1802789594658,-89.69907867529105
131328.0,471.0,-16732.0,1082130432,32768,128,1,378.10884353741494,-18020.190476190477,57.58179233868502,-1664.077758764266,1665.0737070841153,-88.01819486118163
131328.0,96.0,-16821.0,1082130432,32768,128,1,3.1088435374149697,-18109.190476190477,45.57404524830715,-1630.6633397220257,1631.300070837271,-88.39910493262666
131328.0,883.0,-16149.0,1082130432,32768,128,1,790.1088435374149,-17437.190476190477,69.55590719626863,-1657.1061841659,1658.565322749383,-87.59645944035356
131328.0,-960.0,-16746.0,1082130432,32768,128,1,-1052.891156462585,-18034.190476190477,10.942579162116694,-1507.253315345088,1507.2930360940031,-89.58404298610297
131328.0,-1218.0,-16880.0,1082130432,32768,128,1,-1310.891156462585,-18168.190476190477,2.8639714926109505,-1490.815295089229,1490.81804604207,-89.88993051127866
131328.0,349.0,-17139.0,1082130432,32768,128,1,256.10884353741494,-18427.190476190477,54.62455355445386,-1687.2413011944407,1688.1253064590119,-88.14569286455574
131328.0,-1303.0,-17508.0,1082130432,32768,128,1,-1395.891156462585,-18796.190476190477,1.6684839546157733,-1537.962299303156,1537.9632043441602,-89.93784174597502
131328.0,-1038.0,-16307.0,1082130432,32768,128,1,-1130.891156462585,-17595.190476190477,7.2961433110130685,-1459.1145871072258,1459.132828777526,-89.71350109306485
131328.0,-558.0,-16983.0,1082130432,32768,128,1,-650.8911564625851,-18271.190476190477,24.649569122019237,-1572.9993375076012,1573.192460272186,-89.10222423047813
131328.0,-840.0,-17564.0,1082130432,32768,128,1,-932.8911564625851,-18852.190476190477,16.910591388141853,-1594.1521624842158,1594.2418528109838,-89.39223544773274
131328.0,263.0,-16868.0,1082130432,32768,128,1,170.10884353741497,-18156.190476190477,51.139037172944185,-1653.343371698027,1654.1340652621773,-88.22836732867432
131328.0,-786.0,-16298.0,1082130432,32768,128,1,-878.8911564625851,-17586.190476190477,15.492929556869484,-1486.1431792087874,1486.223933320634,-89.4027174951693
131328.0,1177.0,-18304.0,1082130432,32768,128,1,1084.108843537415,-19592.190476190477,84.55645095001023,-1883.5934657036664,1885.4904235871395,-87.42965909845212
131328.0,-820.0,-16054.0,1082130432,32768,128,1,-912.8911564625851,-17342.190476190477,13.77127454332766,-1460.4205063123402,1460.4854341143357,-89.45973606845432
131328.0,583.0,-17292.0,1082130432,32768,128,1,490.10884353741494,-18580.190476190477,62.64102702442036,-1726.865813021378,1728.0015724670677,-87.92254066052172
131328.0,356.0,-18259.0,1082130432,32768,128,1,263.10884353741494,-19547.190476190477,57.665218763917665,-1788.8450778518456,1789.7742846543154,-88.15365234174946
131328.0,-1376.0,-16269.0,1082130432,32768,128,1,-1468.891156462585,-17557.190476190477,-3.823689527118354,-1418.3541606352035,1418.3593146987798,-90.15446123924285
131328.0,434.0,-17817.0,1082130432,32768,128,1,341.10884353741494,-19105.190476190477,59.09944084575464,-1757.6698337416512,1758.6631253181165,-88.0742268798542
131328.0,785.0,-17878.0,1082130432,32768,128,1,692.1088435374149,-19166.190476190477,70.70104319585599,-1801.9370165324003,1803.323500944484,-87.75308763528452
131328.0,-1082.0,-17551.0,1082130432,32768,128,1,-1174.891156462585,-18839.190476190477,8.98472866411496,-1566.2476875079826,1566.2734575971308,-89.67132823880127
131328.0,921.0,-17415.0,1082130432,32768,128,1,828.1088435374149,-18703.190476190477,73.97429705935959,-1775.2785523760165,1776.8191059170067,-87.61391558228864
131328.0,-338.0,-16643.0,1082130432,32768,128,1,-430.89115646258506,-17931.190476190477,30.971474323919452,-1566.6938325600863,1566.999935291514,-88.86748538984143
131328.0,-504.0,-16842.0,1082130432,32768,128,1,-596.8911564625851,-18130.190476190477,26.056811366144125,-1566.2709659138573,1566.4876942010421,-89.04690334986641
131328.0,-618.0,-16183.0,1082130432,32768,128,1,-710.8911564625851,-17471.190476190477,20.68375190369082,-1494.3492746780032,1494.4924129360738,-89.20700197961602
131328.0,-675.0,-16582.0,1082130432,32768,128,1,-767.8911564625851,-17870.190476190477,19.826504500399178,-1523.9732518246155,1524.1022152590676,-89.2546385271042
131328.0,774.0,-16771.0,1082130432,32768,128,1,681.1088435374149,-18059.190476190477,67.56255488620855,-1701.061707308476,1702.40289910878,-87.72552893470494
131328.0,434.0,-16734.0,1082130432,32768,128,1,341.10884353741494,-18022.190476190477,56.37999985583889,-1660.170364896083,1661.1274318555268,-88.05496164038084
131328.0,-1335.0,-17068.0,1082130432,32768,128,1,-1427.891156462585,-18356.190476190477,-0.4800989064233576,-1494.8152363222541,1494.8153134203958,-90.0184020335575
131328.0,-983.0,-16227.0,1082130432,32768,128,1,-1075.891156462585,-17515.190476190477,8.889174740712114,-1457.9883469222655,1458.0154447702848,-89.65067904245464
131328.0,-310.0,-18109.0,1082130432,32768,128,1,-402.89115646258506,-19397.190476190477,35.56590326555485,-1701.7669270931763,1702.1385394917909,-88.80272703207002
131328.0,-1462.0,-16650.0,1082130432,32768,128,1,-1554.891156462585,-17938.190476190477,-5.672017057820021,-1443.1539723089747,1443.1651186086356,-90.22518800601559
131328.0,168.0,-16723.0,1082130432,32768,128,1,75.10884353741497,-18011.190476190477,47.67636056650544,-1629.7946265315682,1630.4918153821077,-88.32440517005776
131328.0,-1080.0,-15990.0,1082130432,32768,128,1,-1172.891156462585,-17278.190476190477,5.130250538468985,-1425.936155249751,1425.945384058951,-89.79386143317748
131328.0,-27.0,-17104.0,1082130432,32768,128,1,-119.89115646258503,-18392.190476190477,42.27282265027958,-1642.5530364892418,1643.0969141273592,-88.52575853558861
131328.0,888.0,-17820.0,1082130432,32768,128,1,795.1088435374149,-19108.190476190477,73.91491442813289,-1808.0940105939803,1809.6042013989531,-87.65905100758958
131328.0,-665.0,-17781.0,1082130432,32768,128,1,-757.8911564625851,-19069.190476190477,23.163390578726517,-1633.0205928284656,1633.1848637753583,-89.18734918047734
131328.0,-512.0,-17824.0,1082130432,32768,128,1,-604.8911564625851,-19112.190476190477,28.261705873403276,-1653.7939139076532,1654.0353786110106,-89.02096696918719
131328.0,-616.0,-17345.0,1082130432,32768,128,1,-708.8911564625851,-18633.190476190477,23.666797153428597,-1599.181836294639,1599.3569529101987,-89.15212355703636
131328.0,-654.0,-17378.0,1082130432,32768,128,1,-746.8911564625851,-18666.190476190477,22.510229862729673,-1597.9548143729744,1598.113356187927,-89.19293345897115
131328.0,-413.0,-16100.0,1082130432,32768,128,1,-505.89115646258506,-17388.190476190477,27.161741612081407,-1509.5236891684485,1509.7680379343458,-88.96915480900682
131328.0,-835.0,-17951.0,1082130432,32768,128,1,-927.8911564625851,-19239.190476190477,18.04544143528603,-1629.5450507796004,1629.6449645480714,-89.3655374104251
131328.0,-1212.0,-17572.0,1082130432,32768,128,1,-1304.891156462585,-18860.190476190477,4.797301031459881,-1553.776954127025,1553.7843599655137,-89.82309930133293
131328.0,50.0,-18219.0,1082130432,32768,128,1,-42.89115646258503,-19507.190476190477,47.58409536342485,-1751.4396873711212,1752.0859638243228,-88.44373897222978
131328.0,-989.0,-17398.0,1082130432,32768,128,1,-1081.891156462585,-18686.190476190477,11.633886350721014,-1562.7473808293387,1562.7906845129899,-89.57346895484041
131328.0,-752.0,-16068.0,1082130432,32768,128,1,-844.8911564625851,-17356.190476190477,16.024358319977253,-1469.1929543833514,1469.2803399178958,-89.37510475126076
131328.0,-474.0,-18003.0,1082130432,32768,128,1,-566.8911564625851,-19291.190476190477,29.95061064319928,-1674.1067044306667,1674.3745987375728,-88.9750590392091
131328.0,1337.0,-17477.0,1082130432,32768,128,1,1244.108843537415,-18765.190476190477,87.69849002300364,-1826.8164147766574,1828.9202384056434,-87.25155815842731
131328.0,38.0,-16650.0,1082130432,32768,128,1,-54.89115646258503,-17938.190476190477,43.252896504439406,-1608.861335374541,1609.4426394001046,-88.46002164571149
131328.0,-469.0,-15344.0,1082130432,32768,128,1,-561.8911564625851,-16632.190476190477,23.436875967090106,-1435.2767098972424,1435.4680494976367,-89.06449067567465
131328.0,529.0,-17325.0,1082130432,32768,128,1,436.10884353741494,-18613.190476190477,60.96259398905734,-1723.8712458936802,1724.948842802274,-87.97464899169685
131328.0,-483.0,-16567.0,1082130432,32768,128,1,-575.8911564625851,-17855.190476190477,26.05122804869643,-1543.8333861412523,1544.053169630894,-89.03326111252535
131328.0,-712.0,-17533.0,1082130432,32768,128,1,-804.8911564625851,-18821.190476190477,21.007675544265933,-1605.501680610582,1605.639115391493,-89.25033871067131
131328.0,-1450.0,-16884.0,1082130432,32768,128,1,-1542.891156462585,-18172.190476190477,-4.6930377016393265,-1465.5459984432896,1465.5535125528536,-90.18347451024198
131328.0,-155.0,-16940.0,1082130432,32768,128,1,-247.89115646258503,-18228.190476190477,37.68608845441999,-1613.6482123380504,1614.0882238727781,-88.66212390785496
131328.0,-1202.0,-16224.0,1082130432,32768,128,1,-1294.891156462585,-17512.190476190477,1.7386042830878452,-1433.524990283542,1433.5260445880579,-89.930510706477
131328.0,-888.0,-16283.0,1082130432,32768,128,1,-980.8911564625851,-17571.190476190477,12.12837004696387,-1473.524670364573,1473.5745829556845,-89.52841731250612
131328.0,-511.0,-16560.0,1082130432,32768,128,1,-603.8911564625851,-17848.190476190477,25.120385814620672,-1540.1099915580094,1540.3148444004191,-89.06554435844866
131328.0,-1251.0,-16941.0,1082130432,32768,128,1,-1343.891156462585,-18229.190476190477,1.940795970773884,-1492.6613929351934,1492.662654670583,-89.9255026251207
131328.0,-628.0,-17575.0,1082130432,32768,128,1,-720.8911564625851,-18863.190476190477,23.852933789233955,-1618.56243577837,1618.738187899193,-89.15568687451922
131328.0,-907.0,-17443.0,1082130432,32768,128,1,-999.8911564625851,-18731.190476190477,14.421444455140417,-1575.8572744775236,1575.9232619591291,-89.47567279781289
131328.0,-297.0,-17466.0,1082130432,32768,128,1,-389.89115646258506,-18754.190476190477,34.37532956488961,-1645.3155612963462,1645.6746214019968,-88.80310206363168
131328.0,1043.0,-17259.0,1082130432,32768,128,1,950.1088435374149,-18547.190476190477,77.56180333063494,-1774.7118397521558,1776.4059073005758,-87.49754424731711
131328.0,-347.0,-16139.0,1082130432,32768,128,1,-439.89115646258506,-17427.190476190477,29.41236781676793,-1520.3258743482986,1520.6103549540585,-88.89168869927954
131328.0,-932.0,-17156.0,1082130432,32768,128,1,-1024.891156462585,-18444.190476190477,12.885364811645864,-1547.2576757129702,1547.3113286210478,-89.52285907762077
131328.0,-834.0,-17656.0,1082130432,32768,128,1,-926.8911564625851,-18944.190476190477,17.337305420112262,-1603.0974952917802,1603.1912429807026,-89.38037723455601
131328.0,-581.0,-15498.0,1082130432,32768,128,1,-673.8911564625851,-16786.190476190477,20.17051373454022,-1436.768083854106,1436.9096618807025,-89.19568829124722
131328.0,-474.0,-15668.0,1082130432,32768,128,1,-566.8911564625851,-16956.190476190477,24.087365295596978,-1463.893168184682,1464.0913253703368,-89.0573220305242
131328.0,-624.0,-18144.0,1082130432,32768,128,1,-716.8911564625851,-19432.190476190477,25.412173931089796,-1670.2298047882146,1670.4231138806663,-89.12832475172222
131328.0,-984.0,-15770.0,1082130432,32768,128,1,-1076.891156462585,-17058.190476190477,7.709019320598124,-1416.735440201529,1416.756413961802,-89.68823402065493
131328.0,315.0,-17768.0,1082130432,32768,128,1,222.10884353741497,-19056.190476190477,55.09502410342031,-1740.1123829629805,1740.984367253784,-88.18652048873436
131328.0,146.0,-16917.0,1082130432,32768,128,1,53.10884353741497,-18205.190476190477,47.44593418148303,-1644.8295306877149,1645.5136893057809,-88.34773261620803
131328.0,-216.0,-17756.0,1082130432,32768,128,1,-308.89115646258506,-19044.190476190477,37.74547239224291,-1680.3716499131656,1680.7955266831261,-88.71320571325128
131328.0,798.0,-17001.0,1082130432,32768,128,1,705.1088435374149,-18289.190476190477,68.92288944750811,-1724.4192835057802,1725.7961148456623,-87.7111773864876
131328.0,-972.0,-16011.0,1082130432,32768,128,1,-1064.891156462585,-17299.190476190477,8.70557585769241,-1439.7576568085299,1439.7839759456288,-89.6535620603301
131328.0,-549.0,-16213.0,1082130432,32768,128,1,-641.8911564625851,-17501.190476190477,23.009628702898684,-1504.6726296905308,1504.848552364278,-89.12389456947578
131328.0,-920.0,-17755.0,1082130432,32768,128,1,-1012.8911564625851,-19043.190476190477,14.78086860117768,-1602.5096336373426,1602.5777984163813,-89.47154303732408
131328.0,-978.0,-16248.0,1082130432,32768,128,1,-1070.891156462585,-17536.190476190477,9.104989328660402,-1460.431276217209,1460.4596582528736,-89.64279681572523
131328.0,1095.0,-17644.0,1082130432,32768,128,1,1002.1088435374149,-18932.190476190477,80.22461195104032,-1815.116837669494,1816.8888581181843,-87.46928570761689
131328.0,237.0,-17684.0,1082130432,32768,128,1,144.10884353741497,-18972.190476190477,52.34000242721983,-1723.9333144113386,1724.7276736897757,-88.26098823287359
131328.0,-567.0,-17591.0,1082130432,32768,128,1,-659.8911564625851,-18879.190476190477,25.8827233542826,-1626.7416372425093,1626.947531331811,-89.08845654642062
131328.0,445.0,-16607.0,1082130432,32768,128,1,352.10884353741494,-17895.190476190477,56.419882273006166,-1649.9520965064983,1650.9164496975275,-88.04154189121915
131328.0,915.0,-17874.0,1082130432,32768,128,1,822.1088435374149,-19162.190476190477,74.93115826787263,-1815.9382124898814,1817.4834992539302,-87.63714152479717
131328.0,-211.0,-16551.0,1082130432,32768,128,1,-303.89115646258506,-17839.190476190477,34.88276929446938,-1572.441219277669,1572.8280884054345,-88.72916858648611
131328.0,644.0,-17065.0,1082130432,32768,128,1,551.1088435374149,-18353.190476190477,64.06063730918319,-1713.1684023622734,1714.3656961409847,-87.85853225240429
131328.0,-1006.0,-16760.0,1082130432,32768,128,1,-1098.891156462585,-18048.190476190477,9.47736950803457,-1503.432003823116,1503.461875357131,-89.63882232139571
131328.0,-520.0,-17542.0,1082130432,32768,128,1,-612.8911564625851,-18830.190476190477,27.292663712838316,-1627.522467976428,1627.751293429259,-89.03927109186921
