frq I Q Mdiv Clk DAC Kdiv
4104.00 -11870.00 11049.00 1082130432 32768 128 32
131328.00 -2280.00 1499.00 1082130432 32768 128 1
4104.00 -12018.00 11163.00 1082130432 32768 128 32
131328.00 -1947.00 1160.00 1082130432 32768 128 1
4104.00 -12021.00 11230.00 1082130432 32768 128 32
131328.00 -1942.00 1160.00 1082130432 32768 128 1
4104.00 -11809.00 11118.00 1082130432 32768 128 32
131328.00 -1957.00 1188.00 1082130432 32768 128 1
4104.00 -11827.00 11126.00 1082130432 32768 128 32
131328.00 -1871.00 1099.00 1082130432 32768 128 1
4104.00 -11730.00 11048.00 1082130432 32768 128 32
131328.00 -1948.00 1186.00 1082130432 32768 128 1
4104.00 -11891.00 11059.00 1082130432 32768 128 32
131328.00 -1925.00 1149.00 1082130432 32768 128 1
4104.00 -11761.00 11077.00 1082130432 32768 128 32
131328.00 -1999.00 1213.00 1082130432 32768 128 1
4104.00 -11995.00 11157.00 1082130432 32768 128 32
131328.00 -1880.00 1111.00 1082130432 32768 128 1
4104.00 -11995.00 11162.00 1082130432 32768 128 32
131328.00 -2322.00 1493.00 1082130432 32768 128 1
4104.00 -11891.00 11137.00 1082130432 32768 128 32
131328.00 -2090.00 1324.00 1082130432 32768 128 1
4104.00 -11971.00 11184.00 1082130432 32768 128 32
131328.00 -1939.00 1167.00 1082130432 32768 128 1
4104.00 -12005.00 11161.00 1082130432 32768 128 32
131328.00 -1929.00 1121.00 1082130432 32768 128 1
4104.00 -11997.00 11131.00 1082130432 32768 128 32
131328.00 -1957.00 1197.00 1082130432 32768 128 1
4104.00 -11862.00 11140.00 1082130432 32768 128 32
131328.00 -1911.00 1148.00 1082130432 32768 128 1
4104.00 -11832.00 11156.00 1082130432 32768 128 32
131328.00 -2049.00 1271.00 1082130432 32768 128 1
4104.00 -11993.00 11149.00 1082130432 32768 128 32
131328.00 -1938.00 1152.00 1082130432 32768 128 1
4104.00 -11859.00 11148.00 1082130432 32768 128 32
131328.00 -1932.00 1182.00 1082130432 32768 128 1
4104.00 -12005.00 11155.00 1082130432 32768 128 32
131328.00 -1992.00 1208.00 1082130432 32768 128 1
4104.00 -11709.00 10888.00 1082130432 32768 128 32
131328.00 -1944.00 1144.00 1082130432 32768 128 1
4104.00 -11958.00 11112.00 1082130432 32768 128 32
131328.00 -1999.00 1181.00 1082130432 32768 128 1
4104.00 -11841.00 11164.00 1082130432 32768 128 32
131328.00 -1916.00 1152.00 1082130432 32768 128 1
4104.00 -11789.00 11123.00 1082130432 32768 128 32
131328.00 -1913.00 1151.00 1082130432 32768 128 1
4104.00 -11904.00 11074.00 1082130432 32768 128 32
131328.00 -1973.00 1208.00 1082130432 32768 128 1
4104.00 -11752.00 11058.00 1082130432 32768 128 32
131328.00 -1947.00 1187.00 1082130432 32768 128 1
4104.00 -11960.00 11108.00 1082130432 32768 128 32
131328.00 -2122.00 1305.00 1082130432 32768 128 1
4104.00 -11812.00 11141.00 1082130432 32768 128 32
131328.00 -1884.00 1117.00 1082130432 32768 128 1
4104.00 -11869.00 11156.00 1082130432 32768 128 32
131328.00 -2054.00 1299.00 1082130432 32768 128 1
4104.00 -11946.00 11106.00 1082130432 32768 128 32
131328.00 -2354.00 1558.00 1082130432 32768 128 1
4104.00 -11945.00 11111.00 1082130432 32768 128 32
131328.00 -2033.00 1235.00 1082130432 32768 128 1
4104.00 -12015.00 11178.00 1082130432 32768 128 32
131328.00 -1929.00 1163.00 1082130432 32768 128 1
4104.00 -11918.00 11105.00 1082130432 32768 128 32
131328.00 -1993.00 1230.00 1082130432 32768 128 1
4104.00 -11964.00 11112.00 1082130432 32768 128 32
131328.00 -1957.00 1151.00 1082130432 32768 128 1
4104.00 -11810.00 11138.00 1082130432 32768 128 32
131328.00 -1951.00 1172.00 1082130432 32768 128 1
4104.00 -11816.00 11170.00 1082130432 32768 128 32
131328.00 -1965.00 1197.00 1082130432 32768 128 1
4104.00 -11776.00 11108.00 1082130432 32768 128 32
131328.00 -1988.00 1236.00 1082130432 32768 128 1
4104.00 -11896.00 11177.00 1082130432 32768 128 32
131328.00 -2092.00 1292.00 1082130432 32768 128 1
4104.00 -12017.00 11174.00 1082130432 32768 128 32
131328.00 -2249.00 1474.00 1082130432 32768 128 1
4104.00 -11959.00 11122.00 1082130432 32768 128 32
131328.00 -1977.00 1184.00 1082130432 32768 128 1
4104.00 -11796.00 11112.00 1082130432 32768 128 32
131328.00 -2024.00 1250.00 1082130432 32768 128 1
4104.00 -12029.00 11182.00 1082130432 32768 128 32
131328.00 -1948.00 1166.00 1082130432 32768 128 1
4104.00 -12012.00 11219.00 1082130432 32768 128 32
131328.00 -1889.00 1100.00 1082130432 32768 128 1
4104.00 -11997.00 11141.00 1082130432 32768 128 32
131328.00 -1946.00 1178.00 1082130432 32768 128 1
4104.00 -11826.00 11175.00 1082130432 32768 128 32
131328.00 -1956.00 1193.00 1082130432 32768 128 1
4104.00 -11994.00 11201.00 1082130432 32768 128 32
131328.00 -1988.00 1204.00 1082130432 32768 128 1
4104.00 -12009.00 11179.00 1082130432 32768 128 32
131328.00 -1922.00 1129.00 1082130432 32768 128 1
4104.00 -11875.00 11212.00 1082130432 32768 128 32
131328.00 -1856.00 1094.00 1082130432 32768 128 1
4104.00 -11526.00 10868.00 1082130432 32768 128 32
131328.00 -1966.00 1209.00 1082130432 32768 128 1
4104.00 -12033.00 11208.00 1082130432 32768 128 32
131328.00 -1913.00 1104.00 1082130432 32768 128 1
4104.00 -11787.00 11093.00 1082130432 32768 128 32
131328.00 -1999.00 1225.00 1082130432 32768 128 1
4104.00 -11873.00 11040.00 1082130432 32768 128 32
131328.00 -1890.00 1108.00 1082130432 32768 128 1
4104.00 -11894.00 11185.00 1082130432 32768 128 32
131328.00 -2101.00 1343.00 1082130432 32768 128 1
4104.00 -11851.00 11138.00 1082130432 32768 128 32
131328.00 -1973.00 1201.00 1082130432 32768 128 1
4104.00 -11837.00 11162.00 1082130432 32768 128 32
131328.00 -2029.00 1232.00 1082130432 32768 128 1
4104.00 -11844.00 11147.00 1082130432 32768 128 32
131328.00 -2056.00 1293.00 1082130432 32768 128 1
4104.00 -11794.00 11106.00 1082130432 32768 128 32
131328.00 -1888.00 1128.00 1082130432 32768 128 1
4104.00 -11328.00 10488.00 1082130432 32768 128 32
131328.00 -2074.00 1289.00 1082130432 32768 128 1
4104.00 -11904.00 11146.00 1082130432 32768 128 32
131328.00 -1900.00 1123.00 1082130432 32768 128 1
4104.00 -11790.00 11126.00 1082130432 32768 128 32
131328.00 -2010.00 1229.00 1082130432 32768 128 1
4104.00 -12017.00 11171.00 1082130432 32768 128 32
131328.00 -1900.00 1131.00 1082130432 32768 128 1
4104.00 -11834.00 11174.00 1082130432 32768 128 32
131328.00 -1926.00 1163.00 1082130432 32768 128 1
4104.00 -12020.00 11185.00 1082130432 32768 128 32
131328.00 -1927.00 1097.00 1082130432 32768 128 1
4104.00 -12014.00 11163.00 1082130432 32768 128 32
131328.00 -1920.00 1140.00 1082130432 32768 128 1
4104.00 -11970.00 11162.00 1082130432 32768 128 32
131328.00 -1925.00 1150.00 1082130432 32768 128 1
4104.00 -11723.00 11039.00 1082130432 32768 128 32
131328.00 -2010.00 1244.00 1082130432 32768 128 1
4104.00 -11766.00 11105.00 1082130432 32768 128 32
131328.00 -2232.00 1450.00 1082130432 32768 128 1
4104.00 -11977.00 11115.00 1082130432 32768 128 32
131328.00 -1956.00 1182.00 1082130432 32768 128 1
4104.00 -11811.00 11133.00 1082130432 32768 128 32
131328.00 -2109.00 1315.00 1082130432 32768 128 1
4104.00 -11977.00 11139.00 1082130432 32768 128 32
131328.00 -1940.00 1160.00 1082130432 32768 128 1
4104.00 -12001.00 11146.00 1082130432 32768 128 32
131328.00 -1973.00 1184.00 1082130432 32768 128 1
4104.00 -11940.00 11216.00 1082130432 32768 128 32
131328.00 -1901.00 1133.00 1082130432 32768 128 1
4104.00 -11990.00 11202.00 1082130432 32768 128 32
131328.00 -1954.00 1176.00 1082130432 32768 128 1
4104.00 -11922.00 11105.00 1082130432 32768 128 32
131328.00 -2092.00 1270.00 1082130432 32768 128 1
4104.00 -11893.00 11092.00 1082130432 32768 128 32
131328.00 -2019.00 1245.00 1082130432 32768 128 1
4104.00 -12019.00 11174.00 1082130432 32768 128 32
131328.00 -1932.00 1128.00 1082130432 32768 128 1
4104.00 -11647.00 10788.00 1082130432 32768 128 32
131328.00 -2017.00 1212.00 1082130432 32768 128 1
4104.00 -11858.00 11161.00 1082130432 32768 128 32
131328.00 -2085.00 1325.00 1082130432 32768 128 1
4104.00 -11843.00 11133.00 1082130432 32768 128 32
131328.00 -2007.00 1227.00 1082130432 32768 128 1
4104.00 -12008.00 11150.00 1082130432 32768 128 32
131328.00 -1961.00 1160.00 1082130432 32768 128 1
4104.00 -12000.00 11199.00 1082130432 32768 128 32
131328.00 -2163.00 1395.00 1082130432 32768 128 1
4104.00 -11985.00 11150.00 1082130432 32768 128 32
131328.00 -1990.00 1201.00 1082130432 32768 128 1
4104.00 -11835.00 11140.00 1082130432 32768 128 32
131328.00 -2081.00 1328.00 1082130432 32768 128 1
4104.00 -11789.00 10966.00 1082130432 32768 128 32
131328.00 -2066.00 1270.00 1082130432 32768 128 1
4104.00 -11993.00 11144.00 1082130432 32768 128 32
131328.00 -1972.00 1187.00 1082130432 32768 128 1
4104.00 -11632.00 10772.00 1082130432 32768 128 32
131328.00 -2017.00 1251.00 1082130432 32768 128 1
4104.00 -11680.00 10996.00 1082130432 32768 128 32
131328.00 -2066.00 1321.00 1082130432 32768 128 1
4104.00 -11781.00 11095.00 1082130432 32768 128 32
131328.00 -1941.00 1165.00 1082130432 32768 128 1
4104.00 -12010.00 11187.00 1082130432 32768 128 32
131328.00 -1919.00 1118.00 1082130432 32768 128 1
4104.00 -11889.00 11191.00 1082130432 32768 128 32
131328.00 -2037.00 1275.00 1082130432 32768 128 1
4104.00 -11980.00 11118.00 1082130432 32768 128 32
131328.00 -1980.00 1168.00 1082130432 32768 128 1
4104.00 -11955.00 11115.00 1082130432 32768 128 32
131328.00 -2044.00 1287.00 1082130432 32768 128 1
4104.00 -11759.00 11099.00 1082130432 32768 128 32
131328.00 -1944.00 1185.00 1082130432 32768 128 1
4104.00 -11921.00 11126.00 1082130432 32768 128 32
131328.00 -2117.00 1314.00 1082130432 32768 128 1
4104.00 -11999.00 11196.00 1082130432 32768 128 32
131328.00 -2265.00 1486.00 1082130432 32768 128 1
4104.00 -11990.00 11128.00 1082130432 32768 128 32
131328.00 -1939.00 1146.00 1082130432 32768 128 1
4104.00 -11708.00 11032.00 1082130432 32768 128 32
131328.00 -1927.00 1175.00 1082130432 32768 128 1
4104.00 -11987.00 11121.00 1082130432 32768 128 32
131328.00 -2017.00 1209.00 1082130432 32768 128 1
4104.00 -11922.00 11189.00 1082130432 32768 128 32
131328.00 -1886.00 1115.00 1082130432 32768 128 1
4104.00 -11887.00 11089.00 1082130432 32768 128 32
131328.00 -2021.00 1255.00 1082130432 32768 128 1
4104.00 -12015.00 11162.00 1082130432 32768 128 32
131328.00 -1908.00 1102.00 1082130432 32768 128 1
4104.00 -11953.00 11164.00 1082130432 32768 128 32
131328.00 -1980.00 1198.00 1082130432 32768 128 1
4104.00 -11916.00 11134.00 1082130432 32768 128 32
131328.00 -2128.00 1367.00 1082130432 32768 128 1
4104.00 -12030.00 11228.00 1082130432 32768 128 32
131328.00 -2241.00 1455.00 1082130432 32768 128 1
4104.00 -12029.00 11193.00 1082130432 32768 128 32
131328.00 -1905.00 1120.00 1082130432 32768 128 1
4104.00 -11728.00 11040.00 1082130432 32768 128 32
131328.00 -1972.00 1206.00 1082130432 32768 128 1
4104.00 -11980.00 11141.00 1082130432 32768 128 32
131328.00 -1932.00 1148.00 1082130432 32768 128 1
4104.00 -11811.00 11116.00 1082130432 32768 128 32
131328.00 -2010.00 1242.00 1082130432 32768 128 1
4104.00 -11828.00 11115.00 1082130432 32768 128 32
131328.00 -1969.00 1182.00 1082130432 32768 128 1
4104.00 -11835.00 11135.00 1082130432 32768 128 32
131328.00 -2038.00 1244.00 1082130432 32768 128 1
4104.00 -11864.00 11181.00 1082130432 32768 128 32
131328.00 -2010.00 1238.00 1082130432 32768 128 1
4104.00 -11759.00 11069.00 1082130432 32768 128 32
131328.00 -1950.00 1186.00 1082130432 32768 128 1
4104.00 -11907.00 11110.00 1082130432 32768 128 32
131328.00 -2040.00 1246.00 1082130432 32768 128 1
4104.00 -11529.00 10823.00 1082130432 32768 128 32
131328.00 -1921.00 1159.00 1082130432 32768 128 1
4104.00 -11857.00 11112.00 1082130432 32768 128 32
131328.00 -2027.00 1276.00 1082130432 32768 128 1
4104.00 -11744.00 11052.00 1082130432 32768 128 32
131328.00 -1981.00 1237.00 1082130432 32768 128 1
4104.00 -11851.00 11133.00 1082130432 32768 128 32
131328.00 -1869.00 1108.00 1082130432 32768 128 1
4104.00 -11857.00 11180.00 1082130432 32768 128 32
131328.00 -1966.00 1194.00 1082130432 32768 128 1
4104.00 -11848.00 11136.00 1082130432 32768 128 32
131328.00 -2083.00 1289.00 1082130432 32768 128 1
4104.00 -11796.00 11128.00 1082130432 32768 128 32
131328.00 -2054.00 1292.00 1082130432 32768 128 1
4104.00 -11770.00 11085.00 1082130432 32768 128 32
131328.00 -2032.00 1278.00 1082130432 32768 128 1
4104.00 -11824.00 11153.00 1082130432 32768 128 32
131328.00 -2026.00 1272.00 1082130432 32768 128 1
4104.00 -11718.00 11043.00 1082130432 32768 128 32
131328.00 -2174.00 1437.00 1082130432 32768 128 1
4104.00 -11959.00 11124.00 1082130432 32768 128 32
131328.00 -1944.00 1187.00 1082130432 32768 128 1
4104.00 -12005.00 11167.00 1082130432 32768 128 32
131328.00 -1909.00 1131.00 1082130432 32768 128 1
4104.00 -12004.00 11174.00 1082130432 32768 128 32
131328.00 -1892.00 1109.00 1082130432 32768 128 1
4104.00 -11944.00 11111.00 1082130432 32768 128 32
131328.00 -1984.00 1203.00 1082130432 32768 128 1
4104.00 -11937.00 11093.00 1082130432 32768 128 32
131328.00 -2116.00 1303.00 1082130432 32768 128 1
4104.00 -11712.00 11040.00 1082130432 32768 128 32
131328.00 -1950.00 1206.00 1082130432 32768 128 1
4104.00 -11807.00 11117.00 1082130432 32768 128 32
131328.00 -1882.00 1095.00 1082130432 32768 128 1
4104.00 -11924.00 11094.00 1082130432 32768 128 32
131328.00 -2000.00 1207.00 1082130432 32768 128 1
4104.00 -11890.00 11182.00 1082130432 32768 128 32
131328.00 -2204.00 1415.00 1082130432 32768 128 1
4104.00 -12003.00 11197.00 1082130432 32768 128 32
131328.00 -1925.00 1172.00 1082130432 32768 128 1
4104.00 -11968.00 11142.00 1082130432 32768 128 32
131328.00 -1941.00 1162.00 1082130432 32768 128 1
4104.00 -11950.00 11105.00 1082130432 32768 128 32
131328.00 -2088.00 1315.00 1082130432 32768 128 1
4104.00 -12000.00 11153.00 1082130432 32768 128 32
131328.00 -1988.00 1161.00 1082130432 32768 128 1
4104.00 -12006.00 11215.00 1082130432 32768 128 32
131328.00 -1908.00 1094.00 1082130432 32768 128 1
4104.00 -12005.00 11200.00 1082130432 32768 128 32
131328.00 -1887.00 1093.00 1082130432 32768 128 1
4104.00 -11854.00 11162.00 1082130432 32768 128 32
131328.00 -2105.00 1328.00 1082130432 32768 128 1
4104.00 -12009.00 11149.00 1082130432 32768 128 32
131328.00 -1930.00 1162.00 1082130432 32768 128 1
4104.00 -11997.00 11198.00 1082130432 32768 128 32
131328.00 -1981.00 1187.00 1082130432 32768 128 1
4104.00 -11724.00 10903.00 1082130432 32768 128 32
131328.00 -1883.00 1112.00 1082130432 32768 128 1
4104.00 -11786.00 11100.00 1082130432 32768 128 32
131328.00 -1949.00 1194.00 1082130432 32768 128 1
4104.00 -11923.00 11108.00 1082130432 32768 128 32
131328.00 -2028.00 1239.00 1082130432 32768 128 1
4104.00 -11757.00 11079.00 1082130432 32768 128 32
131328.00 -1942.00 1154.00 1082130432 32768 128 1
4104.00 -11805.00 11104.00 1082130432 32768 128 32
131328.00 -2046.00 1256.00 1082130432 32768 128 1
4104.00 -11938.00 11096.00 1082130432 32768 128 32
131328.00 -1961.00 1170.00 1082130432 32768 128 1
4104.00 -11880.00 11097.00 1082130432 32768 128 32
131328.00 -2045.00 1234.00 1082130432 32768 128 1
4104.00 -11858.00 11073.00 1082130432 32768 128 32
131328.00 -1927.00 1122.00 1082130432 32768 128 1
4104.00 -11854.00 11154.00 1082130432 32768 128 32
131328.00 -2048.00 1286.00 1082130432 32768 128 1
4104.00 -11795.00 11135.00 1082130432 32768 128 32
131328.00 -2244.00 1497.00 1082130432 32768 128 1
4104.00 -11935.00 11096.00 1082130432 32768 128 32
131328.00 -2062.00 1248.00 1082130432 32768 128 1
4104.00 -11820.00 11155.00 1082130432 32768 128 32
131328.00 -1965.00 1215.00 1082130432 32768 128 1
4104.00 -11780.00 11095.00 1082130432 32768 128 32
131328.00 -1911.00 1141.00 1082130432 32768 128 1
4104.00 -11915.00 11109.00 1082130432 32768 128 32
131328.00 -2019.00 1243.00 1082130432 32768 128 1
4104.00 -11837.00 11145.00 1082130432 32768 128 32
131328.00 -1969.00 1195.00 1082130432 32768 128 1
4104.00 -12000.00 11131.00 1082130432 32768 128 32
131328.00 -2001.00 1243.00 1082130432 32768 128 1
4104.00 -11768.00 11083.00 1082130432 32768 128 32
131328.00 -2009.00 1265.00 1082130432 32768 128 1
4104.00 -11809.00 11130.00 1082130432 32768 128 32
131328.00 -2063.00 1293.00 1082130432 32768 128 1
4104.00 -11893.00 11187.00 1082130432 32768 128 32
131328.00 -2168.00 1419.00 1082130432 32768 128 1
4104.00 -11999.00 11149.00 1082130432 32768 128 32
131328.00 -1911.00 1099.00 1082130432 32768 128 1
4104.00 -11932.00 11202.00 1082130432 32768 128 32
131328.00 -1908.00 1121.00 1082130432 32768 128 1
4104.00 -12014.00 11200.00 1082130432 32768 128 32
131328.00 -1917.00 1120.00 1082130432 32768 128 1
4104.00 -11799.00 11131.00 1082130432 32768 128 32
131328.00 -2002.00 1268.00 1082130432 32768 128 1
4104.00 -11735.00 11048.00 1082130432 32768 128 32
131328.00 -2018.00 1241.00 1082130432 32768 128 1
4104.00 -11903.00 11179.00 1082130432 32768 128 32
131328.00 -2119.00 1336.00 1082130432 32768 128 1
4104.00 -11764.00 11080.00 1082130432 32768 128 32
131328.00 -1995.00 1237.00 1082130432 32768 128 1
4104.00 -11866.00 11164.00 1082130432 32768 128 32
131328.00 -2090.00 1341.00 1082130432 32768 128 1
4104.00 -11972.00 11141.00 1082130432 32768 128 32
131328.00 -1970.00 1154.00 1082130432 32768 128 1
4104.00 -11689.00 10854.00 1082130432 32768 128 32
131328.00 -1884.00 1125.00 1082130432 32768 128 1
4104.00 -11765.00 11074.00 1082130432 32768 128 32
131328.00 -1990.00 1242.00 1082130432 32768 128 1
4104.00 -11937.00 11162.00 1082130432 32768 128 32
131328.00 -1881.00 1120.00 1082130432 32768 128 1
4104.00 -11883.00 11037.00 1082130432 32768 128 32
131328.00 -2074.00 1275.00 1082130432 32768 128 1
4104.00 -11899.00 11105.00 1082130432 32768 128 32
131328.00 -2026.00 1248.00 1082130432 32768 128 1
4104.00 -11802.00 11111.00 1082130432 32768 128 32
131328.00 -1941.00 1190.00 1082130432 32768 128 1
4104.00 -11927.00 11077.00 1082130432 32768 128 32
131328.00 -1900.00 1131.00 1082130432 32768 128 1
4104.00 -11808.00 11103.00 1082130432 32768 128 32
131328.00 -2051.00 1282.00 1082130432 32768 128 1
4104.00 -12016.00 11160.00 1082130432 32768 128 32
131328.00 -1985.00 1156.00 1082130432 32768 128 1
4104.00 -11716.00 10884.00 1082130432 32768 128 32
131328.00 -1920.00 1132.00 1082130432 32768 128 1
4104.00 -11921.00 11121.00 1082130432 32768 128 32
131328.00 -2082.00 1308.00 1082130432 32768 128 1
4104.00 -11794.00 11120.00 1082130432 32768 128 32
131328.00 -2041.00 1296.00 1082130432 32768 128 1
