,I,Q
161,29.772417381567163,-40.862541267036036
162,29.744059698713414,-40.8349263566834
163,29.72084399717227,-40.83327658998534
164,29.71802531906823,-40.84005803521875
165,29.73560366440129,-40.85527069238364
166,29.746383001921984,-40.86767294557138
167,29.723167300380837,-40.86602317887331
168,29.71636829256847,-40.86321277489615
169,29.742402672213657,-40.858081096360806
170,29.754839036234102,-40.84732860987114
171,29.73842234250533,-40.84848924715023
172,29.728804656588924,-40.852460288406476
173,29.745221350317696,-40.85129965112739
174,29.745221350317696,-40.85129965112739
175,29.73560366440129,-40.85527069238364
176,29.728804656588924,-40.852460288406476
177,29.73842234250533,-40.84848924715023
178,29.757657714338148,-40.84054716463773
179,29.77125572996288,-40.84616797259204
180,29.765618373754798,-40.85973086305887
181,29.739583994109616,-40.86486254159422
182,29.725985978484882,-40.85924173363989
183,29.749201680026022,-40.860891500337964
184,29.765618373754798,-40.85973086305887
185,29.765618373754798,-40.85973086305887
186,29.745221350317696,-40.85129965112739
187,29.722005648776555,-40.84964988442932
188,29.719186970672517,-40.85643132966273
189,29.7299663081932,-40.86883358285048
190,29.746383001921984,-40.86767294557138
191,29.749201680026022,-40.860891500337964
192,29.74124102060937,-40.84170780191682
193,29.724824326880597,-40.84286843919591
194,29.719186970672517,-40.85643132966273
195,29.7299663081932,-40.86883358285048
196,29.739583994109616,-40.86486254159422
197,29.73560366440129,-40.85527069238364
198,29.728804656588924,-40.852460288406476
199,29.74124102060937,-40.84170780191682
200,29.757657714338148,-40.84054716463773
201,29.752020358130064,-40.854110055104556
202,29.73278498629725,-40.862052137617056
203,29.725985978484882,-40.85924173363989
204,29.73842234250533,-40.84848924715023
205,29.745221350317696,-40.85129965112739
206,29.750858706525783,-40.83773676066056
207,29.746878376817456,-40.82814491144999
208,29.744059698713414,-40.8349263566834
209,29.73560366440129,-40.85527069238364
210,29.746383001921984,-40.86767294557138
211,29.75318200973435,-40.870483349548536
212,29.745221350317696,-40.85129965112739
213,29.740079369005088,-40.82533450747283
214,29.723662675276316,-40.82649514475192
215,29.714044989359902,-40.830466186008174
216,29.734442012797004,-40.838897397939654
217,29.75881936594243,-40.856920459081714
218,29.75881936594243,-40.856920459081714
219,29.73726069090105,-40.83211595270624
