frq,I,Q,I_offset,Q_offset,Z_real,Z_imag,Z_mag,Z_angle
131328,23.92,-1.13,-559.5017826086957,-4971.23897826087,74.60178465296812,-252.40395867632202,263.1979951080295,-73.53416307682089
131328,23.88,-1.1,-559.5417826086957,-4971.20897826087,74.59784748439128,-252.41141301191695,263.20402783387834,-73.5354449380845
131328,23.89,-1.21,-559.5317826086957,-4971.31897826087,74.60129733494679,-252.41236603539278,263.2059195604123,-73.53478355191127
131328,23.82,-1.23,-559.6017826086957,-4971.338978260869,74.59615122149651,-252.42740335716837,263.21888181265217,-73.53678552959549
131328,23.83,-1.26,-559.5917826086957,-4971.36897826087,74.59767673377982,-252.42615805293724,263.2181198995312,-73.53639025772685
131328,23.88,-1.17,-559.5417826086957,-4971.27897826087,74.59953128037947,-252.41333654866054,263.20634972370954,-73.53521210787574
131328,23.95,-1.03,-559.4717826086957,-4971.138978260869,74.60179088642138,-252.39500173532448,263.1894072800723,-73.53360908677047
131328,23.9,-1.1,-559.5217826086957,-4971.20897826087,74.59945525525364,-252.4072736576744,263.2005139046668,-73.53485390688019
131328,23.9,-1.03,-559.5217826086957,-4971.138978260869,74.59777145926543,-252.4053501209308,263.19819200814896,-73.53508673909144
131328,23.8,-1.28,-559.6217826086958,-4971.388978260869,74.59574616205428,-252.43291666622775,263.22405429992966,-73.53721018549405
131328,23.89,-1.17,-559.5317826086957,-4971.27897826087,74.60033516581066,-252.41126687153928,263.2045927611194,-73.53491659529897
131328,23.9,-1.03,-559.5217826086957,-4971.138978260869,74.59777145926543,-252.4053501209308,263.19819200814896,-73.53508673909144
131328,24.0,-1.13,-559.4217826086957,-4971.23897826087,74.60821573641763,-252.38740125935192,263.18393980222453,-73.53179873466213
131328,23.9,-1.09,-559.5217826086957,-4971.19897826087,74.5992147129696,-252.40699886671104,263.20018220489817,-73.53488716837315
131328,23.87,-1.21,-559.5517826086957,-4971.31897826087,74.59968956408441,-252.4165053896353,263.20943348628964,-73.53537457191655
131328,23.96,-0.99,-559.4617826086957,-4971.098978260869,74.60163260271644,-252.39183289434973,263.18632354049106,-73.53344658968139
131328,23.86,-1.21,-559.5617826086957,-4971.31897826087,74.59888567865323,-252.41857506675655,263.21119045973063,-73.5356700760015
131328,23.85,-1.14,-559.5717826086957,-4971.24897826087,74.59639799723384,-252.41872120713424,263.2106255644074,-73.53619840716057
131328,23.9,-1.14,-559.5217826086957,-4971.24897826087,74.60041742438978,-252.4083728215279,263.20184070462847,-73.53472086174673
131328,23.9,-1.15,-559.5217826086957,-4971.258978260869,74.6006579666738,-252.40864761249128,263.2021724048406,-73.53468760067295
131328,23.96,-1.19,-559.4617826086957,-4971.298978260869,74.60644344839704,-252.39732871361716,263.1929576295471,-73.53278137703472
131328,24.03,-1.13,-559.3917826086957,-4971.23897826087,74.6106273927112,-252.38119222798812,263.17866917809783,-73.53091204124527
131328,24.07,-1.16,-559.3517826086957,-4971.2689782608695,74.61456456128806,-252.37373789239314,263.17263691814344,-73.52962995256193
131328,23.91,-1.15,-559.5117826086957,-4971.258978260869,74.60146185210498,-252.40657793537002,263.200415454678,-73.53439207990476
131328,23.92,-1.17,-559.5017826086957,-4971.27897826087,74.60274682210422,-252.40505784017552,263.1993219153601,-73.53403003389674
131328,23.86,-1.11,-559.5617826086957,-4971.218978260869,74.5964802558129,-252.4158271571228,263.20787348780124,-73.53600269149707
131328,23.86,-1.19,-559.5617826086957,-4971.298978260869,74.59840459408514,-252.4180254848298,263.2105270646351,-73.53573659842995
131328,23.88,-1.25,-559.5417826086957,-4971.35897826087,74.60145561865173,-252.41553487636753,263.20900331741007,-73.53494602123857
131328,23.89,-1.24,-559.5317826086957,-4971.348978260869,74.60201896179889,-252.4131904082829,263.20691466081337,-73.53468377025074
131328,23.99,-1.2,-559.4317826086957,-4971.3089782608695,74.60909564697464,-252.39139447321676,263.18801864331573,-73.53186147437728
131328,23.83,-1.15,-559.5917826086957,-4971.258978260869,74.59503076865546,-252.42313535234013,263.2144712520238,-73.536756135584
131328,23.94,-1.17,-559.4817826086957,-4971.27897826087,74.60435459296662,-252.40091848593295,263.19580805319765,-73.5334389732347
131328,23.88,-1.19,-559.5417826086957,-4971.298978260869,74.60001236494753,-252.41388613058726,263.2070131216024,-73.53514558571345
131328,23.82,-1.24,-559.6017826086957,-4971.348978260869,74.59639176378056,-252.42767814813175,263.2192135073582,-73.53675226807327
131328,23.93,-1.07,-559.4917826086958,-4971.178978260869,74.60114528469511,-252.4002402534205,263.19424795723137,-73.53406711385978
131328,23.92,-1.19,-559.5017826086957,-4971.298978260869,74.60322790667229,-252.4056074221022,263.19998531955747,-73.53396351293765
131328,23.88,-1.21,-559.5417826086957,-4971.31897826087,74.6004934495156,-252.41443571251403,263.2076765198502,-73.5350790638865
131328,23.94,-1.15,-559.4817826086957,-4971.258978260869,74.60387350839855,-252.4003689040062,263.19514464620266,-73.53350549392741
131328,24.0,-1.19,-559.4217826086957,-4971.298978260869,74.6096589901218,-252.3890500051321,263.1859300515803,-73.53159917800062
131328,24.04,-1.09,-559.3817826086957,-4971.19897826087,74.61046910900626,-252.37802338701334,263.1755854736564,-73.53074950592374
131328,23.9,-1.21,-559.5217826086957,-4971.31897826087,74.60210122037799,-252.41029635827152,263.2041626079762,-73.5344880359908
131328,23.88,-1.24,-559.5417826086957,-4971.348978260869,74.60121507636771,-252.41526008540416,263.20867161788703,-73.53497928177481
131328,23.88,-1.22,-559.5417826086957,-4971.32897826087,74.60073399179964,-252.4147105034774,263.2080082191071,-73.53504580309877
131328,23.87,-1.17,-559.5517826086957,-4971.27897826087,74.59872739494828,-252.4154062257818,263.20810669330126,-73.5355076165073
131328,23.93,-1.18,-559.4917826086958,-4971.28897826087,74.60379124981947,-252.4032629540176,263.1978966836202,-73.53370124516745
131328,23.9,-1.22,-559.5217826086957,-4971.32897826087,74.60234176266201,-252.4105711492349,263.2044943088092,-73.53445477550387
131328,23.91,-1.21,-559.5117826086957,-4971.31897826087,74.60290510580917,-252.40822668115027,263.20240566254193,-73.53419251612503
131328,23.88,-1.14,-559.5417826086957,-4971.24897826087,74.59880965352741,-252.41251217577044,263.2053546275354,-73.53531189174792
131328,23.92,-1.12,-559.5017826086957,-4971.22897826087,74.60154411068407,-252.40368388535865,263.19766340641854,-73.53419633776153
131328,23.83,-1.17,-559.5917826086957,-4971.27897826087,74.59551185322353,-252.42368493426687,263.21513464168135,-73.53668961158277
131328,23.94,-1.15,-559.4817826086957,-4971.258978260869,74.60387350839855,-252.4003689040062,263.19514464620266,-73.53350549392741
131328,23.87,-1.17,-559.5517826086957,-4971.27897826087,74.59872739494828,-252.4154062257818,263.20810669330126,-73.5355076165073
131328,23.88,-1.15,-559.5417826086957,-4971.258978260869,74.5990501958114,-252.4127869667338,263.20568632617136,-73.53527863037337
131328,23.84,-1.15,-559.5817826086957,-4971.258978260869,74.59583465408664,-252.42106567521884,263.21271425285096,-73.53646064243195
131328,23.94,-1.07,-559.4817826086957,-4971.178978260869,74.6019491701263,-252.3981705762992,263.1924910217705,-73.53377158005169
131328,23.94,-1.21,-559.4817826086957,-4971.31897826087,74.60531676210275,-252.40201764978644,263.1971348682519,-73.5333059328553
131328,23.85,-1.15,-559.5717826086957,-4971.258978260869,74.59663853951784,-252.41899599809759,263.2109572606792,-73.53616514533492
131328,23.84,-1.09,-559.5817826086957,-4971.19897826087,74.59439140038248,-252.4194169294386,263.210724081279,-73.53666021554554
131328,23.94,-1.12,-559.4817826086957,-4971.22897826087,74.60315188154645,-252.39954453111608,263.1941495363754,-73.53360527559524
131328,24.04,-1.13,-559.3817826086957,-4971.23897826087,74.61143127814239,-252.37912255086687,263.1769123173962,-73.53061646888067
131328,23.94,-1.24,-559.4817826086957,-4971.348978260869,74.60603838895484,-252.40284202267657,263.1981299804739,-73.53320615345102
131328,23.9,-1.22,-559.5217826086957,-4971.32897826087,74.60234176266201,-252.4105711492349,263.2044943088092,-73.53445477550387
131328,23.91,-1.14,-559.5117826086957,-4971.24897826087,74.60122130982097,-252.40630314440665,263.2000837536778,-73.53442534082814
131328,23.92,-1.03,-559.5017826086957,-4971.138978260869,74.5993792301278,-252.40121076668828,263.1946780959118,-73.53449568999987
131328,23.77,-1.28,-559.6517826086957,-4971.388978260869,74.59333450576072,-252.43912569759152,263.2293253717236,-73.53809659991674
131328,24.0,-1.04,-559.4217826086957,-4971.14897826087,74.60605085586134,-252.3849281406815,263.18095443417695,-73.53209807531354
131328,23.9,-1.08,-559.5217826086957,-4971.18897826087,74.59897417068558,-252.40672407574766,263.19985050521825,-73.53492042994993
131328,23.93,-1.05,-559.4917826086958,-4971.15897826087,74.60066420012706,-252.39969067149377,263.19358455358645,-73.53413363653009
131328,24.02,-1.17,-559.4017826086957,-4971.27897826087,74.61078567641613,-252.38436106896285,263.1817528846571,-73.53107457275793
131328,24.02,-1.14,-559.4017826086957,-4971.24897826087,74.61006404956404,-252.38353669607278,263.1807577553837,-73.53117435031147
131328,24.0,-1.14,-559.4217826086957,-4971.24897826087,74.60845627870168,-252.3876760503153,263.1842715102288,-73.53176547500895
131328,23.91,-1.15,-559.5117826086957,-4971.258978260869,74.60146185210498,-252.40657793537002,263.200415454678,-73.53439207990476
131328,23.93,-1.19,-559.4917826086958,-4971.298978260869,74.60403179210347,-252.40353774498095,263.19822838655125,-73.53366798488025
131328,23.86,-1.19,-559.5617826086957,-4971.298978260869,74.59840459408514,-252.4180254848298,263.2105270646351,-73.53573659842995
131328,23.94,-1.03,-559.4817826086957,-4971.138978260869,74.60098700099019,-252.39707141244574,263.1911642116831,-73.53390462512596
131328,24.0,-1.3,-559.4217826086957,-4971.40897826087,74.61230495524616,-252.39207270572922,263.1895788503579,-73.53123333195987
