timestamp,sampleNum,BIOZI,BIOZQ,temperature,RTC,statusCache1,statusCache0,sensor,regAddr,val,I2Caddr,
1760852718178.274400,65,5489.000000,-3811.000000,,,,,,,,,
1760852718209.478800,66,5487.000000,-3810.000000,,,,,,,,,
1760852718240.683100,67,5486.000000,-3812.000000,,,,,,,,,
1760852718271.887200,68,5487.000000,-3813.000000,,,,,,,,,
1760852718303.091300,69,5487.000000,-3811.000000,,,,,,,,,
1760852718334.295700,70,5488.000000,-3811.000000,,,,,,,,,
1760852718365.500000,71,5488.000000,-3812.000000,,,,,,,,,
1760852718396.704100,72,5487.000000,-3813.000000,0.000000,2506,5,0,,,,,
1760852718427.908200,73,5487.000000,-3814.000000,,,,,,,,,
1760852718459.112500,74,5487.000000,-3812.000000,,,,,,,,,
1760852718490.316900,75,5486.000000,-3810.000000,,,,,,,,,
1760852718521.521000,76,5486.000000,-3810.000000,,,,,,,,,
1760852718552.725100,77,5486.000000,-3811.000000,,,,,,,,,
1760852718583.929400,78,5484.000000,-3811.000000,,,,,,,,,
1760852718615.133800,79,5484.000000,-3811.000000,,,,,,,,,
1760852718646.337900,80,5487.000000,-3809.000000,,,,,,,,,
1760852718677.542000,81,5489.000000,-3808.000000,,,,,,,,,
1760852718708.746300,82,5487.000000,-3809.000000,,,,,,,,,
1760852718739.950700,83,5484.000000,-3811.000000,,,,,,,,,
1760852718771.154800,84,5483.000000,-3812.000000,,,,,,,,,
1760852718802.358900,85,5485.000000,-3810.000000,,,,,,,,,
1760852718833.563200,86,5485.000000,-3808.000000,,,,,,,,,
1760852718864.767600,87,5486.000000,-3809.000000,,,,,,,,,
1760852718895.971700,88,5486.000000,-3809.000000,,,,,,,,,
1760852718927.175800,89,5488.000000,-3809.000000,,,,,,,,,
1760852718958.380100,90,5489.000000,-3810.000000,,,,,,,,,
1760852718989.584500,91,5488.000000,-3811.000000,,,,,,,,,
1760852719020.788600,92,5487.000000,-3811.000000,,,,,,,,,
1760852719051.992700,93,5488.000000,-3810.000000,,,,,,,,,
1760852719083.197000,94,5488.000000,-3811.000000,,,,,,,,,
1760852719114.401400,95,5487.000000,-3811.000000,,,,,,,,,
1760852719145.605500,96,5487.000000,-3807.000000,,,,,,,,,
1760852719176.809600,97,5489.000000,-3808.000000,,,,,,,,,
1760852719208.013900,98,5488.000000,-3810.000000,,,,,,,,,
1760852719239.218300,99,5487.000000,-3812.000000,,,,,,,,,
1760852719270.422400,100,5485.000000,-3811.000000,,,,,,,,,
1760852719301.626500,101,5483.000000,-3811.000000,,,,,,,,,
1760852719332.830800,102,5483.000000,-3812.000000,,,,,,,,,
1760852719364.035200,103,5485.000000,-3813.000000,,,,,,,,,
1760852719395.239300,104,5486.000000,-3811.000000,,,,,,,,,
1760852719426.443400,105,5488.000000,-3811.000000,0.000000,3560,5,0,,,,,
1760852719457.647700,106,5488.000000,-3812.000000,,,,,,,,,
1760852719488.852100,107,5487.000000,-3812.000000,,,,,,,,,
1760852719520.056200,108,5485.000000,-3812.000000,,,,,,,,,
1760852719551.260300,109,5485.000000,-3811.000000,,,,,,,,,
1760852719582.464600,110,5486.000000,-3810.000000,,,,,,,,,
1760852719613.668900,111,5486.000000,-3809.000000,,,,,,,,,
1760852719644.873000,112,5486.000000,-3810.000000,,,,,,,,,
1760852719676.077100,113,5486.000000,-3812.000000,,,,,,,,,
1760852719707.281500,114,5487.000000,-3813.000000,,,,,,,,,
1760852719738.485800,115,5489.000000,-3812.000000,,,,,,,,,
1760852719769.689900,116,5488.000000,-3813.000000,,,,,,,,,
1760852719800.894000,117,5488.000000,-3813.000000,,,,,,,,,
1760852719832.098400,118,5489.000000,-3811.000000,,,,,,,,,
1760852719863.302700,119,5488.000000,-3810.000000,,,,,,,,,
1760852719894.506800,120,5487.000000,-3811.000000,,,,,,,,,
1760852719925.710900,121,5488.000000,-3812.000000,,,,,,,,,
1760852719956.915300,122,5490.000000,-3813.000000,,,,,,,,,
1760852719988.119600,123,5489.000000,-3813.000000,,,,,,,,,
1760852720019.323700,124,5489.000000,-3811.000000,,,,,,,,,
1760852720050.527800,125,5489.000000,-3811.000000,,,,,,,,,
1760852720081.732200,126,5488.000000,-3812.000000,,,,,,,,,
1760852720112.936500,127,5487.000000,-3813.000000,,,,,,,,,
1760852720144.140600,128,5486.000000,-3814.000000,,,,,,,,,
1760852720175.344700,129,5487.000000,-3814.000000,,,,,,,,,
1760852720206.549100,130,5488.000000,-3813.000000,,,,,,,,,
1760852720237.753400,131,5487.000000,-3812.000000,,,,,,,,,
1760852720268.957500,132,5484.000000,-3811.000000,,,,,,,,,
1760852720300.161600,133,5482.000000,-3811.000000,,,,,,,,,
1760852720331.366000,134,5483.000000,-3812.000000,,,,,,,,,
1760852720362.570300,135,5484.000000,-3813.000000,,,,,,,,,
1760852720393.774400,136,5485.000000,-3816.000000,,,,,,,,,
1760852720424.978500,137,5487.000000,-3816.000000,,,,,,,,,
1760852720456.182900,138,5488.000000,-3813.000000,0.000000,4615,7,0,,,,,
1760852720487.387200,139,5486.000000,-3812.000000,,,,,,,,,
1760852720518.591300,140,5485.000000,-3813.000000,,,,,,,,,
1760852720549.795400,141,5487.000000,-3813.000000,,,,,,,,,
1760852720580.999800,142,5488.000000,-3813.000000,,,,,,,,,
1760852720612.204100,143,5488.000000,-3811.000000,,,,,,,,,
1760852720643.408200,144,5486.000000,-3809.000000,,,,,,,,,
1760852720674.612300,145,5485.000000,-3810.000000,,,,,,,,,
1760852720705.816700,146,5485.000000,-3811.000000,,,,,,,,,
1760852720737.021000,147,5484.000000,-3812.000000,,,,,,,,,
1760852720768.225100,148,5485.000000,-3813.000000,,,,,,,,,
1760852720799.429200,149,5486.000000,-3812.000000,,,,,,,,,
1760852720830.633500,150,5484.000000,-3812.000000,,,,,,,,,
1760852720861.837900,151,5482.000000,-3814.000000,,,,,,,,,
1760852720893.042000,152,5484.000000,-3816.000000,,,,,,,,,
1760852720924.246100,153,5487.000000,-3813.000000,,,,,,,,,
1760852720955.450400,154,5488.000000,-3811.000000,,,,,,,,,
1760852720986.654800,155,5487.000000,-3812.000000,,,,,,,,,
1760852721017.858900,156,5486.000000,-3813.000000,,,,,,,,,
1760852721049.063000,157,5485.000000,-3813.000000,,,,,,,,,
1760852721080.267300,158,5485.000000,-3814.000000,,,,,,,,,
1760852721111.471700,159,5484.000000,-3815.000000,,,,,,,,,
1760852721142.675800,160,5483.000000,-3812.000000,,,,,,,,,
1760852721173.879900,161,5486.000000,-3810.000000,,,,,,,,,
1760852721205.084200,162,5490.000000,-3810.000000,,,,,,,,,
1760852721236.288600,163,5490.000000,-3813.000000,,,,,,,,,
1760852721267.492700,164,5489.000000,-3815.000000,,,,,,,,,
1760852721298.696800,165,5485.000000,-3814.000000,,,,,,,,,
1760852721329.901100,166,5484.000000,-3812.000000,,,,,,,,,
1760852721361.105500,167,5484.000000,-3810.000000,,,,,,,,,
1760852721392.309600,168,5484.000000,-3810.000000,0.000000,5573,5,0,,,,,
1760852721423.513700,169,5485.000000,-3810.000000,,,,,,,,,
1760852721454.718000,170,5486.000000,-3810.000000,,,,,,,,,
1760852721485.922400,171,5487.000000,-3810.000000,,,,,,,,,
1760852721517.126500,172,5486.000000,-3810.000000,,,,,,,,,
1760852721548.330600,173,5485.000000,-3810.000000,,,,,,,,,
1760852721579.534900,174,5487.000000,-3811.000000,,,,,,,,,
1760852721610.739300,175,5489.000000,-3811.000000,,,,,,,,,
1760852721641.943400,176,5489.000000,-3813.000000,,,,,,,,,
1760852721673.147500,177,5487.000000,-3813.000000,,,,,,,,,
1760852721704.351800,178,5485.000000,-3811.000000,,,,,,,,,
1760852721735.556200,179,5486.000000,-3810.000000,,,,,,,,,
1760852721766.760300,180,5486.000000,-3811.000000,,,,,,,,,
1760852721797.964400,181,5485.000000,-3812.000000,,,,,,,,,
1760852721829.168700,182,5487.000000,-3812.000000,,,,,,,,,
1760852721860.373000,183,5487.000000,-3812.000000,,,,,,,,,
1760852721891.577100,184,5485.000000,-3812.000000,,,,,,,,,
1760852721922.781200,185,5486.000000,-3812.000000,,,,,,,,,
1760852721953.985600,186,5489.000000,-3811.000000,,,,,,,,,
1760852721985.189900,187,5490.000000,-3810.000000,,,,,,,,,
1760852722016.394000,188,5488.000000,-3810.000000,,,,,,,,,
