,I,Q
224,24.789602816094177,-1.522704568849049
225,24.79611351245832,-1.516097682825893
226,24.79611351245832,-1.516097682825893
227,24.789602816094177,-1.522704568849049
228,24.789602816094177,-1.522704568849049
229,24.79611351245832,-1.516097682825893
230,24.79611351245832,-1.516097682825893
231,24.809283232704058,-1.5159983835929038
232,24.815868092826925,-1.5159487339764093
233,24.802772536339916,-1.5226052696160601
234,24.78301795597131,-1.5227542184655436
235,24.769848235725572,-1.522853517698533
236,24.76999656324303,-1.5359679905118555
237,24.776655587124623,-1.5424755773020222
238,24.789602816094177,-1.522704568849049
239,24.795965184940865,-1.5029832100125704
240,24.79581685742341,-1.4898687371992478
241,24.79589102118214,-1.4964259736059091
242,24.789454488576723,-1.5095900960357262
243,24.79603934869959,-1.509540446419232
244,24.809134905186603,-1.5028839107795813
245,24.80920906894533,-1.5094411471862426
246,24.80269837258119,-1.5160480332093984
247,24.802772536339916,-1.5226052696160601
248,24.809283232704058,-1.5159983835929038
249,24.80269837258119,-1.5160480332093984
250,24.789676979852903,-1.5292618052557103
251,24.783092119730036,-1.5293114548722049
252,24.789602816094177,-1.522704568849049
253,24.789528652335452,-1.5161473324423875
254,24.789602816094177,-1.522704568849049
255,24.77650725960717,-1.5293611044886994
256,24.769922399484297,-1.529410754105194
257,24.78301795597131,-1.5227542184655436
258,24.79611351245832,-1.516097682825893
259,24.80269837258119,-1.5160480332093984
260,24.79603934869959,-1.509540446419232
261,24.782869628453856,-1.509639745652221
262,24.77621060457226,-1.503132158862054
263,24.77621060457226,-1.503132158862054
264,24.776284768330985,-1.5096893952687154
265,24.789528652335452,-1.5161473324423875
266,24.796261839975774,-1.5292121556392158
267,24.796336003734503,-1.5357693920458773
268,24.80284670009864,-1.5291625060227212
269,24.796261839975774,-1.5292121556392158
270,24.78301795597131,-1.5227542184655436
271,24.77621060457226,-1.503132158862054
272,24.769699908208118,-1.5097390448852102
273,24.769848235725572,-1.522853517698533
274,24.76999656324303,-1.5359679905118555
275,24.776655587124623,-1.5424755773020222
276,24.770070727001755,-1.5425252269185168
277,24.769922399484297,-1.529410754105194
278,24.79618767621705,-1.5226549192325545
279,24.815942256585654,-1.522505970383071
280,24.815793929068196,-1.5093914975697482
281,24.80920906894533,-1.5094411471862426
282,24.79603934869959,-1.509540446419232
283,24.789380324817998,-1.503032859629065
284,24.782943792212585,-1.516196982058882
285,24.789676979852903,-1.5292618052557103
286,24.816164747861833,-1.5421776796030549
287,24.80950572398024,-1.5356700928128881
288,24.776433095848443,-1.5228038680820382
289,24.769774071966847,-1.5162962812918712
290,24.782869628453856,-1.509639745652221
291,24.782869628453856,-1.509639745652221
292,24.782943792212585,-1.516196982058882
293,24.776433095848443,-1.5228038680820382
294,24.77650725960717,-1.5293611044886994
295,24.783092119730036,-1.5293114548722049
296,24.802772536339916,-1.5226052696160601
297,24.802772536339916,-1.5226052696160601
298,24.802772536339916,-1.5226052696160601
299,24.809283232704058,-1.5159983835929038
300,24.80920906894533,-1.5094411471862426
301,24.79603934869959,-1.509540446419232
302,24.782869628453856,-1.509639745652221
303,24.776358932089714,-1.5162466316753767
304,24.77650725960717,-1.5293611044886994
305,24.769922399484297,-1.529410754105194
306,24.769922399484297,-1.529410754105194
307,24.776581423365897,-1.535918340895361
308,24.776655587124623,-1.5424755773020222
309,24.776581423365897,-1.535918340895361
310,24.783166283488764,-1.5358686912788664
311,24.796336003734503,-1.5357693920458773
312,24.79618767621705,-1.5226549192325545
313,24.809283232704058,-1.5159983835929038
314,24.822601280467243,-1.5290135571732375
315,24.80284670009864,-1.5291625060227212
316,24.769848235725572,-1.522853517698533
317,24.756678515479834,-1.5229528169315218
318,24.77650725960717,-1.5293611044886994
319,24.789676979852903,-1.5292618052557103
320,24.782869628453856,-1.509639745652221
321,24.77621060457226,-1.503132158862054
322,24.776284768330985,-1.5096893952687154
323,24.79618767621705,-1.5226549192325545
324,24.802772536339916,-1.5226052696160601
325,24.79611351245832,-1.516097682825893
326,24.789528652335452,-1.5161473324423875
327,24.79611351245832,-1.516097682825893
328,24.79618767621705,-1.5226549192325545
329,24.789676979852903,-1.5292618052557103
330,24.769922399484297,-1.529410754105194
331,24.769774071966847,-1.5162962812918712
332,24.776136440813534,-1.4965749224553928
333,24.782572973418947,-1.4834108000255757
334,24.789380324817998,-1.503032859629065
335,24.789528652335452,-1.5161473324423875
336,24.78301795597131,-1.5227542184655436
337,24.782943792212585,-1.516196982058882
338,24.789528652335452,-1.5161473324423875
339,24.776433095848443,-1.5228038680820382
340,24.776433095848443,-1.5228038680820382
341,24.78301795597131,-1.5227542184655436
342,24.782943792212585,-1.516196982058882
343,24.769922399484297,-1.529410754105194
344,24.78324044724749,-1.5424259276855277
345,24.80284670009864,-1.5291625060227212
346,24.79611351245832,-1.516097682825893
347,24.783092119730036,-1.5293114548722049
348,24.776581423365897,-1.535918340895361
349,24.789751143611635,-1.5358190416623718
350,24.79618767621705,-1.5226549192325545
351,24.79603934869959,-1.509540446419232
352,24.789454488576723,-1.5095900960357262
353,24.79611351245832,-1.516097682825893
354,24.80284670009864,-1.5291625060227212
355,24.79618767621705,-1.5226549192325545
356,24.78930616105927,-1.4964756232224037
357,24.78923199730054,-1.4899183868157424
358,24.802475881305007,-1.4963763239894148
359,24.80262420882246,-1.5094907968027373
360,24.79603934869959,-1.509540446419232
361,24.789454488576723,-1.5095900960357262
362,24.78301795597131,-1.5227542184655436
363,24.783166283488764,-1.5358686912788664
364,24.78324044724749,-1.5424259276855277
365,24.78301795597131,-1.5227542184655436
366,24.782795464695127,-1.5030825092455595
367,24.795965184940865,-1.5029832100125704
368,24.802772536339916,-1.5226052696160601
369,24.796410167493228,-1.5423266284525385
370,24.776729750883348,-1.5490328137086833
371,24.783166283488764,-1.5358686912788664
372,24.80269837258119,-1.5160480332093984
373,24.80920906894533,-1.5094411471862426
374,24.809283232704058,-1.5159983835929038
375,24.79611351245832,-1.516097682825893
376,24.789454488576723,-1.5095900960357262
377,24.776284768330985,-1.5096893952687154
378,24.782943792212585,-1.516196982058882
379,24.802772536339916,-1.5226052696160601
380,24.80284670009864,-1.5291625060227212
381,24.789751143611635,-1.5358190416623718
382,24.796261839975774,-1.5292121556392158
383,24.802772536339916,-1.5226052696160601
384,24.80284670009864,-1.5291625060227212
385,24.796261839975774,-1.5292121556392158
386,24.789676979852903,-1.5292618052557103
387,24.78301795597131,-1.5227542184655436
388,24.78301795597131,-1.5227542184655436
389,24.78982530737036,-1.5423762780690329
390,24.80284670009864,-1.5291625060227212
391,24.789602816094177,-1.522704568849049
392,24.789602816094177,-1.522704568849049
393,24.81601642034438,-1.529063206789732
394,24.81601642034438,-1.529063206789732
395,24.789676979852903,-1.5292618052557103
396,24.78301795597131,-1.5227542184655436
397,24.79603934869959,-1.509540446419232
398,24.79611351245832,-1.516097682825893
399,24.789602816094177,-1.522704568849049
400,24.796261839975774,-1.5292121556392158
401,24.79618767621705,-1.5226549192325545
402,24.789676979852903,-1.5292618052557103
403,24.776581423365897,-1.535918340895361
404,24.770070727001755,-1.5425252269185168
405,24.769922399484297,-1.529410754105194
406,24.776433095848443,-1.5228038680820382
407,24.78301795597131,-1.5227542184655436
408,24.789676979852903,-1.5292618052557103
409,24.79618767621705,-1.5226549192325545
410,24.79603934869959,-1.509540446419232
411,24.79589102118214,-1.4964259736059091
412,24.795965184940865,-1.5029832100125704
413,24.789676979852903,-1.5292618052557103
414,24.789751143611635,-1.5358190416623718
415,24.79618767621705,-1.5226549192325545
416,24.80262420882246,-1.5094907968027373
417,24.79603934869959,-1.509540446419232
418,24.79611351245832,-1.516097682825893
419,24.809431560221512,-1.5291128564062266
420,24.802772536339916,-1.5226052696160601
421,24.776284768330985,-1.5096893952687154
422,24.769699908208118,-1.5097390448852102
423,24.789602816094177,-1.522704568849049
424,24.809431560221512,-1.5291128564062266
425,24.809431560221512,-1.5291128564062266
426,24.80292086385737,-1.535719742429383
427,24.796261839975774,-1.5292121556392158
428,24.783092119730036,-1.5293114548722049
429,24.776581423365897,-1.535918340895361
430,24.776433095848443,-1.5228038680820382
431,24.789602816094177,-1.522704568849049
432,24.802772536339916,-1.5226052696160601
433,24.79603934869959,-1.509540446419232
434,24.79589102118214,-1.4964259736059091
435,24.802550045063732,-1.5029335603960758
436,24.809431560221512,-1.5291128564062266
437,24.80292086385737,-1.535719742429383
438,24.789528652335452,-1.5161473324423875
439,24.782869628453856,-1.509639745652221
440,24.782943792212585,-1.516196982058882
441,24.789528652335452,-1.5161473324423875
442,24.80269837258119,-1.5160480332093984
443,24.809431560221512,-1.5291128564062266
444,24.80950572398024,-1.5356700928128881
445,24.802772536339916,-1.5226052696160601
446,24.782869628453856,-1.509639745652221
447,24.769774071966847,-1.5162962812918712
448,24.789528652335452,-1.5161473324423875
449,24.809283232704058,-1.5159983835929038
450,24.809357396462783,-1.5225556199995653
451,24.80269837258119,-1.5160480332093984
452,24.79603934869959,-1.509540446419232
453,24.782795464695127,-1.5030825092455595
454,24.782869628453856,-1.509639745652221
455,24.79618767621705,-1.5226549192325545
456,24.796261839975774,-1.5292121556392158
457,24.782869628453856,-1.509639745652221
458,24.776284768330985,-1.5096893952687154
459,24.78301795597131,-1.5227542184655436
460,24.789602816094177,-1.522704568849049
461,24.79618767621705,-1.5226549192325545
462,24.796261839975774,-1.5292121556392158
463,24.796336003734503,-1.5357693920458773
464,24.789751143611635,-1.5358190416623718
465,24.783092119730036,-1.5293114548722049
466,24.783092119730036,-1.5293114548722049
467,24.789751143611635,-1.5358190416623718
468,24.789751143611635,-1.5358190416623718
469,24.79618767621705,-1.5226549192325545
470,24.81571976530947,-1.5028342611630867
471,24.828963649313934,-1.509292198336759
472,24.81601642034438,-1.529063206789732
473,24.809431560221512,-1.5291128564062266
474,24.809357396462783,-1.5225556199995653
475,24.80284670009864,-1.5291625060227212
476,24.789899471129086,-1.5489335144756942
477,24.78982530737036,-1.5423762780690329
478,24.802772536339916,-1.5226052696160601
479,24.802772536339916,-1.5226052696160601
480,24.796336003734503,-1.5357693920458773
481,24.80292086385737,-1.535719742429383
482,24.79611351245832,-1.516097682825893
483,24.776284768330985,-1.5096893952687154
484,24.776358932089714,-1.5162466316753767
485,24.79603934869959,-1.509540446419232
486,24.80920906894533,-1.5094411471862426
487,24.809357396462783,-1.5225556199995653
488,24.80950572398024,-1.5356700928128881
489,24.796336003734503,-1.5357693920458773
490,24.776433095848443,-1.5228038680820382
491,24.782943792212585,-1.516196982058882
492,24.789454488576723,-1.5095900960357262
493,24.789602816094177,-1.522704568849049
494,24.796336003734503,-1.5357693920458773
495,24.80292086385737,-1.535719742429383
496,24.809431560221512,-1.5291128564062266
497,24.815942256585654,-1.522505970383071
498,24.809357396462783,-1.5225556199995653
499,24.789602816094177,-1.522704568849049
500,24.789528652335452,-1.5161473324423875
501,24.789380324817998,-1.503032859629065
502,24.782795464695127,-1.5030825092455595
503,24.782943792212585,-1.516196982058882
504,24.796261839975774,-1.5292121556392158
505,24.802772536339916,-1.5226052696160601
506,24.802772536339916,-1.5226052696160601
507,24.796261839975774,-1.5292121556392158
508,24.8029950276161,-1.542276978836044
509,24.80292086385737,-1.535719742429383
510,24.79611351245832,-1.516097682825893
511,24.782869628453856,-1.509639745652221
512,24.78301795597131,-1.5227542184655436
513,24.802772536339916,-1.5226052696160601
514,24.80920906894533,-1.5094411471862426
515,24.80269837258119,-1.5160480332093984
516,24.789751143611635,-1.5358190416623718
517,24.783092119730036,-1.5293114548722049
518,24.795965184940865,-1.5029832100125704
519,24.802401717546278,-1.4898190875827533
520,24.795965184940865,-1.5029832100125704
521,24.78301795597131,-1.5227542184655436
522,24.783166283488764,-1.5358686912788664
523,24.796410167493228,-1.5423266284525385
524,24.8029950276161,-1.542276978836044
525,24.796336003734503,-1.5357693920458773
526,24.796410167493228,-1.5423266284525385
527,24.78982530737036,-1.5423762780690329
528,24.796261839975774,-1.5292121556392158
529,24.809283232704058,-1.5159983835929038
530,24.79618767621705,-1.5226549192325545
531,24.77650725960717,-1.5293611044886994
532,24.783092119730036,-1.5293114548722049
533,24.789676979852903,-1.5292618052557103
534,24.789676979852903,-1.5292618052557103
535,24.796261839975774,-1.5292121556392158
536,24.809431560221512,-1.5291128564062266
