I,Q
25.263474539260677,-0.9158143974321026
24.56232175341905,-1.8064034709127963
24.711696951000665,-1.621658910346904
24.83510352688444,-1.4698991302802966
24.808986577669145,-1.4897694379662587
24.789528652335452,-1.5161473324423875
24.79618767621705,-1.5226549192325545
24.79618767621705,-1.5226549192325545
24.77635893208971,-1.5162466316753769
24.782795464695127,-1.5030825092455595
24.79603934869959,-1.509540446419232
24.789602816094177,-1.522704568849049
24.782943792212585,-1.516196982058882
24.789380324818,-1.503032859629065
24.789454488576723,-1.5095900960357262
24.783092119730036,-1.5293114548722049
24.77650725960717,-1.5293611044886994
24.769774071966847,-1.5162962812918712
24.782869628453856,-1.509639745652221
24.80269837258119,-1.5160480332093984
24.815868092826925,-1.5159487339764093
24.79611351245832,-1.516097682825893
24.782943792212585,-1.516196982058882
24.769848235725572,-1.522853517698533
24.76333753936143,-1.5294604037216886
24.769922399484297,-1.529410754105194
24.77650725960717,-1.5293611044886994
24.77635893208971,-1.5162466316753769
24.769848235725572,-1.522853517698533
24.776581423365897,-1.535918340895361
24.783092119730036,-1.5293114548722049
24.789528652335452,-1.5161473324423875
24.80262420882246,-1.5094907968027371
24.80262420882246,-1.5094907968027371
24.789602816094177,-1.522704568849049
24.76318921184398,-1.5163459309083658
24.76311504808525,-1.5097886945017045
24.78301795597131,-1.5227542184655436
24.789676979852903,-1.5292618052557103
24.79611351245832,-1.516097682825893
24.809134905186603,-1.5028839107795813
24.80920906894533,-1.5094411471862426
24.80262420882246,-1.5094907968027371
24.80269837258119,-1.5160480332093984
24.79611351245832,-1.516097682825893
24.776136440813534,-1.4965749224553928
24.77621060457226,-1.503132158862054
24.789528652335452,-1.5161473324423875
24.79603934869959,-1.509540446419232
24.782647137177673,-1.489968036432237
24.769477416931934,-1.490067335665226
24.76311504808525,-1.5097886945017045
24.76318921184398,-1.5163459309083658
24.77635893208971,-1.5162466316753769
24.78301795597131,-1.5227542184655436
24.783092119730036,-1.5293114548722049
24.77635893208971,-1.5162466316753769
24.795965184940865,-1.5029832100125704
24.809134905186603,-1.5028839107795813
24.789528652335452,-1.5161473324423875
24.78301795597131,-1.5227542184655436
24.79603934869959,-1.509540446419232
24.81549727403329,-1.4831625519431029
24.815348946515837,-1.4700480791297803
24.80240171754628,-1.4898190875827533
24.782795464695127,-1.5030825092455595
24.776136440813534,-1.4965749224553928
24.776284768330985,-1.5096893952687154
24.776284768330985,-1.5096893952687154
24.776136440813534,-1.4965749224553928
24.7827213009364,-1.4965252728388985
24.789528652335452,-1.5161473324423875
24.79611351245832,-1.516097682825893
24.795965184940865,-1.5029832100125704
24.789380324818,-1.503032859629065
24.782869628453856,-1.509639745652221
24.782869628453856,-1.509639745652221
24.7827213009364,-1.4965252728388985
24.775988113296076,-1.48346044964207
24.776062277054805,-1.4900176860487315
24.789380324818,-1.503032859629065
24.789380324818,-1.503032859629065
24.782795464695127,-1.5030825092455595
24.782869628453856,-1.509639745652221
24.79611351245832,-1.516097682825893
24.79589102118214,-1.4964259736059091
24.77621060457226,-1.503132158862054
24.75653018796238,-1.509838344118199
24.76969990820812,-1.5097390448852102
24.789454488576723,-1.5095900960357262
24.79611351245832,-1.516097682825893
24.796261839975777,-1.5292121556392158
24.80269837258119,-1.5160480332093984
24.79581685742341,-1.4898687371992478
24.789157833541815,-1.483361150409081
24.776136440813534,-1.4965749224553928
24.76969990820812,-1.5097390448852102
24.77635893208971,-1.5162466316753769
24.77650725960717,-1.5293611044886994
24.769848235725572,-1.522853517698533
24.776284768330985,-1.5096893952687154
24.776284768330985,-1.5096893952687154
24.78930616105927,-1.4964756232224037
